From,To
Q0TPR7,cpf:CPF_1940
Q0TPP5,cpf:CPF_1962
Q0TPK7,cpf:CPF_2000
A0A0H2YTX5,cpf:CPF_1943
A0A0H2YQB4,cpf:CPF_2014
A0A0H2YP26,cpf:CPF_2015
Q0TPR8,cpf:CPF_1939
A0A0H2YS82,cpf:CPF_0075
A0A0H2YPI6,cpf:CPF_1829
A0A0H2YQ85,cpf:CPF_1785
A0A0H2YNC1,cpf:CPF_1786
A0A0H2YTJ7,cpf:CPF_1870
A0A0H2YVK5,cpf:CPF_1822
Q0TPW4,cpf:CPF_1893
A0A0H2YRC4,cpf:CPF_1812
A0A0H2YQL3,cpf:CPF_1832
A0A0H2YQU7,cpf:CPF_1842
A0A0H2YQL4,cpf:CPF_1888
A0A0H2YQE8,cpf:CPF_1851
A0A0H2YQ08,cpf:CPF_1837
Q0TPW7,cpf:CPF_1890
A0A0H2YTA0,cpf:CPF_1847
A0A0H2YRM7,cpf:CPF_1911
A0A0H2YP74,cpf:CPF_1859
A0A0H2YV57,cpf:CPF_1808
A0A0H2YVQ1,cpf:CPF_1830
A0A0H2YTS6,cpf:CPF_1906
Q0TPY5,cpf:CPF_1871
A0A0H2YPY4,cpf:CPF_1831
A0A0H2YV98,cpf:CPF_1864
A0A0H2YQG0,cpf:CPF_1866
A0A0H2YT55,cpf:CPF_1885
A0A0H2YUN0,cpf:CPF_1826
A0A0H2YQ90,cpf:CPF_1856
A0A0H2YSL5,cpf:CPF_1903
A0A0H2YP36,cpf:CPF_1824
Q0TPW8,cpf:CPF_1889
A0A0H2YSX5,cpf:CPF_1787
A0A0H2YUC3,cpf:CPF_1814
A0A0H2YUD7,cpf:CPF_1752
A0A0H2YUM3,cpf:CPF_0558
A0A0H2YU72,cpf:CPF_0519
A0A0H2YPH9,cpf:CPF_0524
A0A0H2YRL9,cpf:CPF_0444
A0A0H2YTG4,cpf:CPF_0520
A0A0H2YS33,cpf:CPF_0501
A0A0H2YQC8,cpf:CPF_0509
A0A0H2YU92,cpf:CPF_0438
A0A0H2YQK4,cpf:CPF_0450
Q0TU57,cpf:CPF_0376
A0A0H2YP50,cpf:CPF_0562
A0A0H2YV97,cpf:CPF_0531
A0A0H2YVD6,cpf:CPF_0559
A0A0H2YPV7,cpf:CPF_0431
A0A0H2YRV3,cpf:CPF_0563
A0A0H2YQU2,cpf:CPF_0513
Q0TU06,cpf:CPF_0427
Q0TU55,cpf:CPF_0378
A0A0H2YUY0,cpf:CPF_0523
A0A0H2YNR2,cpf:CPF_2779
A0A0H2YRE5,cpf:CPF_2798
A0A0H2YN43,cpf:CPF_2775
A0A0H2YV82,cpf:CPF_2797
Q0TMI6,cpf:CPF_2782
Q0TMI4,cpf:CPF_2784
A0A0H2YQV7,cpf:CPF_1196
A0A0H2YQ09,cpf:CPF_1518
Q0TQY8,cpf:CPF_1509
A0A0H2YR56,cpf:CPF_1515
A0A0H2YN74,cpf:CPF_1512
Q0TQY7,cpf:CPF_1510
A0A0H2YN62,cpf:CPF_2892
A0A0H2YT99,cpf:CPF_2834
A0A0H2YVL2,cpf:CPF_2801
A0A0H2YSE0,cpf:CPF_2858
Q0TMG7,cpf:CPF_2808
A0A0H2YP39,cpf:CPF_2867
A0A0H2YQL5,cpf:CPF_2863
Q0TMD6,cpf:CPF_2840
A0A0H2YQT3,cpf:CPF_2904
A0A0H2YRL8,cpf:CPF_2898
A0A0H2YPC8,cpf:CPF_2859
A0A0H2YUK8,cpf:CPF_2873
A0A0H2YV40,cpf:CPF_2805
A0A0H2YQ76,cpf:CPF_2826
A0A0H2YVJ2,cpf:CPF_2908
A0A0H2YUK5,cpf:CPF_2896
A0A0H2YUK4,cpf:CPF_2907
A0A0H2YUJ1,cpf:CPF_2802
A0A0H2YQ12,cpf:CPF_2833
Q0TMG2,cpf:CPF_2814
A0A0H2YR40,cpf:CPF_2835
A0A0H2YQX8,cpf:CPF_2874
A0A0H2YRF3,cpf:CPF_2817
Q0TMF3,cpf:CPF_2823
A0A0H2YP57,cpf:CPF_2882
A0A0H2YRF1,cpf:CPF_1528
A0A0H2YV64,cpf:CPF_0055
A0A0H2YP84,cpf:CPF_0037
Q0TV20,cpf:CPF_0054
A0A0H2YSJ5,cpf:CPF_0058
A0A0H2YSR7,cpf:CPF_0022
A0A0H2YP21,cpf:CPF_0056
A0A0H2YRJ2,cpf:CPF_0013
A0A0H2YUI1,cpf:CPF_0059
A0A0H2YQV9,cpf:CPF_0018
A0A0H2YTC3,cpf:CPF_0021
A0A0H2YQS2,cpf:CPF_0039
A0A0H2YS23,cpf:CPF_0064
Q0TLZ0,cpf:CPF_2996
Q0TV61,cpf:CPF_0004
A0A0H2YQI0,cpf:CPF_2958
A0A0H2YR75,cpf:CPF_2956
A0A0H2YTL4,cpf:CPF_0005
Q0TLZ5,cpf:CPF_2991
Q0TLY9,cpf:CPF_2997
Q0TM10,cpf:CPF_2976
Q0TV64,cpf:CPF_0001
A0A0H2YQC9,cpf:CPF_2988
Q0TM14,cpf:CPF_2972
A0A0H2YTU5,cpf:CPF_2965
A0A0H2YNL2,cpf:CPF_2986
A0A0H2YQV1,cpf:CPF_2970
A0A0H2YSQ7,cpf:CPF_2977
A0A0H2YQ86,cpf:CPF_2987
A0A0H2YP66,cpf:CPF_2968
A0A0H2YP79,cpf:CPF_0002
Q0TLZ4,cpf:CPF_2992
A0A0H2YSR5,cpf:CPF_2960
Q0TLZ1,cpf:CPF_2995
A0A0H2YSI8,cpf:CPF_2967
A0A0H2YVI8,cpf:CPF_2243
A0A0H2YQ64,cpf:CPF_2321
A0A0H2YTF9,cpf:CPF_2110
A0A0H2YPL1,cpf:CPF_2269
A0A0H2YQK0,cpf:CPF_2187
A0A0H2YQT2,cpf:CPF_2197
A0A0H2YTA2,cpf:CPF_2029
Q0TP72,cpf:CPF_2140
Q0TP13,cpf:CPF_2203
A0A0H2YU58,cpf:CPF_2216
A0A0H2YTV7,cpf:CPF_2328
Q0TPF2,cpf:CPF_2059
Q0TPD6,cpf:CPF_2075
Q0TP92,cpf:CPF_2119
A0A0H2YV69,cpf:CPF_2222
A0A0H2YV80,cpf:CPF_2307
Q0TP24,cpf:CPF_2192
A0A0H2YS27,cpf:CPF_2289
A0A0H2YUF4,cpf:CPF_2200
A0A0H2YQH3,cpf:CPF_2236
A0A0H2YRM1,cpf:CPF_2225
Q0TPD3,cpf:CPF_2078
A0A0H2YSW1,cpf:CPF_2267
Q0TNY9,cpf:CPF_2227
A0A0H2YSQ4,cpf:CPF_2314
A0A0H2YVF3,cpf:CPF_2068
A0A0H2YNZ0,cpf:CPF_2251
A0A0H2YTH0,cpf:CPF_2056
A0A0H2YP82,cpf:CPF_2205
Q0TP28,cpf:CPF_2188
A0A0H2YTU8,cpf:CPF_2040
A0A0H2YT03,cpf:CPF_2143
A0A0H2YT48,cpf:CPF_2113
A0A0H2YU57,cpf:CPF_2319
A0A0H2YT82,cpf:CPF_2279
A0A0H2YPI9,cpf:CPF_2064
Q0TP68,cpf:CPF_2144
A0A0H2YP54,cpf:CPF_2081
A0A0H2YS56,cpf:CPF_2285
A0A0H2YT21,cpf:CPF_2219
A0A0H2YQM6,cpf:CPF_2179
A0A0H2YRF5,cpf:CPF_2121
A0A0H2YRJ1,cpf:CPF_2349
Q0TNR8,cpf:CPF_2299
A0A0H2YTN1,cpf:CPF_2105
A0A0H2YRM0,cpf:CPF_2359
Q0TNR1,cpf:CPF_2306
A0A0H2YUA7,cpf:CPF_2151
A0A0H2YRK6,cpf:CPF_2084
A0A0H2YT17,cpf:CPF_2079
A0A0H2YNY9,cpf:CPF_2358
A0A0H2YUQ0,cpf:CPF_2312
A0A0H2YTG2,cpf:CPF_2326
A0A0H2YP86,cpf:CPF_2164
Q0TNT7,cpf:CPF_2280
Q0TP15,cpf:CPF_2201
A0A0H2YUL5,cpf:CPF_2345
Q0TPA4,cpf:CPF_2107
A0A0H2YSV0,cpf:CPF_2344
A0A0H2YQP2,cpf:CPF_2142
A0A0H2YTM7,cpf:CPF_2199
A0A0H2YTV2,cpf:CPF_2215
A0A0H2YTQ7,cpf:CPF_2087
A0A0H2YPG2,cpf:CPF_2063
A0A0H2YQH6,cpf:CPF_2080
A0A0H2YSA2,cpf:CPF_2102
A0A0H2YQ39,cpf:CPF_2067
A0A0H2YV37,cpf:CPF_2168
A0A0H2YUG9,cpf:CPF_2259
A0A0H2YUT4,cpf:CPF_2186
A0A0H2YQA7,cpf:CPF_2070
Q0TP22,cpf:CPF_2194
A0A0H2YV12,cpf:CPF_2338
A0A0H2YPN1,cpf:CPF_2111
Q0TP67,cpf:CPF_2145
Q0TPC2,cpf:CPF_2089
A0A0H2YP97,cpf:CPF_2038
A0A0H2YSK1,cpf:CPF_2195
A0A0H2YUL2,cpf:CPF_2085
A0A0H2YRL2,cpf:CPF_2332
Q0TPA8,cpf:CPF_2103
A0A0H2YUV8,cpf:CPF_2270
A0A0H2YQ14,cpf:CPF_2348
Q0TPH5,cpf:CPF_2032
A0A0H2YTK9,cpf:CPF_2235
Q0TP06,cpf:CPF_2210
A0A0H2YU02,cpf:CPF_2357
A0A0H2YTH1,cpf:CPF_1115
A0A0H2YRR8,cpf:CPF_1107
A0A0H2YRB0,cpf:CPF_1179
A0A0H2YMX1,cpf:CPF_1124
A0A0H2YW12,cpf:CPF_1109
A0A0H2YSD5,cpf:CPF_1114
A0A0H2YNZ2,cpf:CPF_1178
A0A0H2YQJ3,cpf:CPF_1175
A0A0H2YPZ5,cpf:CPF_1085
A0A0H2YTR2,cpf:CPF_1177
A0A0H2YUA4,cpf:CPF_1105
A0A0H2YUQ6,cpf:CPF_1173
A0A0H2YUA1,cpf:CPF_1174
A0A0H2YU69,cpf:CPF_1172
A0A0H2YU55,cpf:CPF_1180
A0A0H2YSV3,cpf:CPF_1166
A0A0H2YVC3,cpf:CPF_1769
A0A0H2YQM3,cpf:CPF_1436
A0A0H2YPW8,cpf:CPF_1452
A0A0H2YR08,cpf:CPF_1430
A0A0H2YVQ3,cpf:CPF_1432
A0A0H2YUQ7,cpf:CPF_1435
A0A0H2YUJ2,cpf:CPF_1471
A0A0H2YS51,cpf:CPF_1450
A0A0H2YRI2,cpf:CPF_1440
Q0TMN0,cpf:CPF_2716
Q0TMN0,cpf:CPF_2730
Q0TMP1,cpf:CPF_2719
A0A0H2YSL0,cpf:CPF_2727
Q0TMN7,cpf:CPF_2723
Q0TMN5,cpf:CPF_2725
A0A0H2YU95,cpf:CPF_2720
A0A0H2YSX7,cpf:CPF_2724
Q0TMN4,cpf:CPF_2726
Q0TMP2,cpf:CPF_2718
A0A0H2YUC9,cpf:CPF_0340
A0A0H2YSN6,cpf:CPF_2757
A0A0H2YT52,cpf:CPF_2749
A0A0H2YV22,cpf:CPF_2735
A0A0H2YPY9,cpf:CPF_2750
A0A0H2YVE5,cpf:CPF_2754
A0A0H2YPR8,cpf:CPF_2747
A0A0H2YU46,cpf:CPF_2764
A0A0H2YUV1,cpf:CPF_2758
Q0TN80,cpf:CPF_2496
A0A0H2YPJ5,cpf:CPF_2473
Q0TNC4,cpf:CPF_2452
A0A0H2YTJ8,cpf:CPF_2404
A0A0H2YQ05,cpf:CPF_2398
Q0TNC3,cpf:CPF_2453
A0A0H2YQW4,cpf:CPF_2406
Q0TNB0,cpf:CPF_2466
A0A0H2YSZ6,cpf:CPF_2445
A0A0H2YSK5,cpf:CPF_2446
A0A0H2YQ16,cpf:CPF_2461
A0A0H2YSQ0,cpf:CPF_2468
Q0TNC2,cpf:CPF_2454
Q0TNC5,cpf:CPF_2451
A0A0H2YRJ4,cpf:CPF_2465
Q0TNI2,cpf:CPF_2385
Q0TNA4,cpf:CPF_2472
Q0TNA7,cpf:CPF_2469
A0A0H2YN21,cpf:CPF_2393
A0A0H2YRQ3,cpf:CPF_2430
Q0TND4,cpf:CPF_2435
Q0TNB9,cpf:CPF_2457
A0A0H2YPL2,cpf:CPF_2458
Q0TNB4,cpf:CPF_2462
A0A0H2YT87,cpf:CPF_2408
A0A0H2YQK8,cpf:CPF_2417
A0A0H2YS08,cpf:CPF_2481
Q0TNC0,cpf:CPF_2456
Q0TNH3,cpf:CPF_2394
A0A0H2YQ28,cpf:CPF_2409
A0A0H2YQI6,cpf:CPF_2504
Q0TNH5,cpf:CPF_2392
A0A0H2YUU9,cpf:CPF_2397
A0A0H2YVT1,cpf:CPF_2503
A0A0H2YTN9,cpf:CPF_0157
A0A0H2YUH9,cpf:CPF_0186
A0A0H2YUT9,cpf:CPF_0150
Q0TUP9,cpf:CPF_0177
A0A0H2YQY4,cpf:CPF_1417
A0A0H2YU13,cpf:CPF_1414
A0A0H2YVB3,cpf:CPF_1419
A0A0H2YQD2,cpf:CPF_0782
A0A0H2YW53,cpf:CPF_0725
A0A0H2YUP3,cpf:CPF_0762
A0A0H2YND3,cpf:CPF_0627
A0A0H2YRW5,cpf:CPF_0783
A0A0H2YUL6,cpf:CPF_0681
A0A0H2YPW0,cpf:CPF_0779
A0A0H2YV67,cpf:CPF_0706
A0A0H2YVL5,cpf:CPF_0751
A0A0H2YPA8,cpf:CPF_0672
A0A0H2YQM8,cpf:CPF_0635
A0A0H2YVN2,cpf:CPF_0632
A0A0H2YUL4,cpf:CPF_0654
A0A0H2YR36,cpf:CPF_0784
Q0TTG1,cpf:CPF_0626
A0A0H2YS02,cpf:CPF_0264
A0A0H2YQ96,cpf:CPF_0276
A0A0H2YTX0,cpf:CPF_0262
A0A0H2YUN2,cpf:CPF_0266
A0A0H2YQJ8,cpf:CPF_0265
A0A0H2YWB2,cpf:CPF_0619
A0A0H2YU76,cpf:CPF_0613
Q0TTG6,cpf:CPF_0621
Q0TRA8,cpf:CPF_1387
A0A0H2YTM1,cpf:CPF_1373
A0A0H2YRD3,cpf:CPF_1375
A0A0H2YPB6,cpf:CPF_1393
A0A0H2YPS7,cpf:CPF_1536
A0A0H2YVC5,cpf:CPF_1537
A0A0H2YTB0,cpf:CPF_1403
A0A0H2YVJ6,cpf:CPF_1399
A0A0H2YN56,cpf:CPF_1405
Q0TNI7,cpf:CPF_2380
A0A0H2YNN5,cpf:CPF_2381
A0A0H2YTU2,cpf:CPF_0888
A0A0H2YS53,cpf:CPF_1032
A0A0H2YUX2,cpf:CPF_0886
A0A0H2YSA5,cpf:CPF_1066
Q0TSR5,cpf:CPF_0876
A0A0H2YQH5,cpf:CPF_0903
A0A0H2YTC6,cpf:CPF_0900
A0A0H2YS37,cpf:CPF_1044
A0A0H2YRR3,cpf:CPF_1031
A0A0H2YS66,cpf:CPF_0896
A0A0H2YV77,cpf:CPF_1065
A0A0H2YNL9,cpf:CPF_0902
Q0TSP9,cpf:CPF_0892
A0A0H2YUT6,cpf:CPF_1069
A0A0H2YPW3,cpf:CPF_0856
A0A0H2YNI6,cpf:CPF_0858
A0A0H2YS69,cpf:CPF_2643
A0A0H2YN76,cpf:CPF_2588
Q0TMQ1,cpf:CPF_2709
Q0TMS6,cpf:CPF_2684
Q0TN14,cpf:CPF_2586
A0A0H2YUQ8,cpf:CPF_2657
A0A0H2YT33,cpf:CPF_2644
Q0TMQ7,cpf:CPF_2703
A0A0H2YTG5,cpf:CPF_2582
A0A0H2YQU1,cpf:CPF_2577
Q0TMR1,cpf:CPF_2699
Q0TMP7,cpf:CPF_2713
Q0TMR3,cpf:CPF_2697
A0A0H2YUW0,cpf:CPF_2670
A0A0H2YSD4,cpf:CPF_2589
Q0TN26,cpf:CPF_2574
Q0TMP8,cpf:CPF_2712
Q0TMQ5,cpf:CPF_2705
A0A0H2YNW8,cpf:CPF_2551
Q0TMR7,cpf:CPF_2693
A0A0H2YUS2,cpf:CPF_2553
A0A0H2YPG7,cpf:CPF_2539
A0A0H2YS04,cpf:CPF_2681
Q0TMS7,cpf:CPF_2683
A0A0H2YQR4,cpf:CPF_2675
Q0TMR5,cpf:CPF_2695
Q0TMQ3,cpf:CPF_2707
A0A0H2YSS8,cpf:CPF_2624
A0A0H2YRQ8,cpf:CPF_2692
A0A0H2YU52,cpf:CPF_2660
A0A0H2YS97,cpf:CPF_2642
A0A0H2YSK4,cpf:CPF_2650
Q0TMQ4,cpf:CPF_2706
Q0TMS5,cpf:CPF_2685
Q0TMQ2,cpf:CPF_2708
Q0TMQ0,cpf:CPF_2710
Q0TMR2,cpf:CPF_2698
Q0TMQ6,cpf:CPF_2704
A0A0H2YUH8,cpf:CPF_2584
A0A0H2YR58,cpf:CPF_2674
Q0TMQ8,cpf:CPF_2702
Q0TMT2,cpf:CPF_2678
Q0TMS3,cpf:CPF_2687
Q0TMV4,cpf:CPF_2656
Q0TMR0,cpf:CPF_2700
A0A0H2YS91,cpf:CPF_2623
Q0TMT1,cpf:CPF_2679
A0A0H2YNB8,cpf:CPF_2571
Q0TN52,cpf:CPF_2548
A0A0H2YNI0,cpf:CPF_2581
A0A0H2YT22,cpf:CPF_2552
Q0TN27,cpf:CPF_2573
Q0TMS2,cpf:CPF_2688
Q0TMS0,cpf:CPF_2690
A0A0H2YVY7,cpf:CPF_2554
A0A0H2YR83,cpf:CPF_2576
A0A0H2YSM3,cpf:CPF_2677
A0A0H2YUE0,cpf:CPF_2550
A0A0H2YRZ7,cpf:CPF_2558
Q0TMS8,cpf:CPF_2682
A0A0H2YNX1,cpf:CPF_1717
A0A0H2YSG6,cpf:CPF_1657
A0A0H2YSP2,cpf:CPF_1716
A0A0H2YVJ0,cpf:CPF_1747
A0A0H2YNR4,cpf:CPF_1727
A0A0H2YRY9,cpf:CPF_1713
A0A0H2YT32,cpf:CPF_1708
A0A0H2YP14,cpf:CPF_1719
A0A0H2YQL6,cpf:CPF_1715
A0A0H2YR39,cpf:CPF_1679
A0A0H2YUF2,cpf:CPF_1676
Q0TQG9,cpf:CPF_1683
A0A0H2YP88,cpf:CPF_1734
A0A0H2YRC0,cpf:CPF_1691
Q0TQI3,cpf:CPF_1668
A0A0H2YQX6,cpf:CPF_1733
A0A0H2YR65,cpf:CPF_1742
Q0TQG4,cpf:CPF_1688
A0A0H2YPE3,cpf:CPF_1724
A0A0H2YPC0,cpf:CPF_1705
A0A0H2YQ92,cpf:CPF_2305
A0A0H2YTV6,cpf:CPF_2263
A0A0H2YTD5,cpf:CPF_2169
A0A0H2YTD9,cpf:CPF_2379
A0A0H2YT96,cpf:CPF_2411
A0A0H2YSJ3,cpf:CPF_2401
A0A0H2YPN5,cpf:CPF_2185
Q0TNI5,cpf:CPF_2382
A0A0H2YV01,cpf:CPF_2370
A0A0H2YR84,cpf:CPF_2335
A0A0H2YUA6,cpf:CPF_2390
A0A0H2YQG5,cpf:CPF_2317
A0A0H2YPN3,cpf:CPF_2230
Q0TNS7,cpf:CPF_2290
A0A0H2YS99,cpf:CPF_2371
A0A0H2YR05,cpf:CPF_2313
A0A0H2YQZ8,cpf:CPF_2245
A0A0H2YSD1,cpf:CPF_2402
Q0TP59,cpf:CPF_2157
A0A0H2YQ70,cpf:CPF_2369
A0A0H2YN30,cpf:CPF_2255
A0A0H2YUI4,cpf:CPF_2336
A0A0H2YSW8,cpf:CPF_2180
A0A0H2YPS3,cpf:CPF_2375
A0A0H2YU66,cpf:CPF_2352
Q0TNI4,cpf:CPF_2383
A0A0H2YRW8,cpf:CPF_2304
A0A0H2YSH5,cpf:CPF_2166
A0A0H2YVR8,cpf:CPF_2413
A0A0H2YUS8,cpf:CPF_2240
A0A0H2YV73,cpf:CPF_2260
A0A0H2YR14,cpf:CPF_2372
A0A0H2YUG2,cpf:CPF_2211
Q0TP51,cpf:CPF_2165
A0A0H2YQ65,cpf:CPF_2226
A0A0H2YR66,cpf:CPF_2209
A0A0H2YQX4,cpf:CPF_2405
A0A0H2YPK9,cpf:CPF_2241
A0A0H2YPB7,cpf:CPF_2171
A0A0H2YSL8,cpf:CPF_2327
A0A0H2YN00,cpf:CPF_2212
A0A0H2YUP9,cpf:CPF_2391
A0A0H2YPU9,cpf:CPF_2351
A0A0H2YP60,cpf:CPF_2247
A0A0H2YP70,cpf:CPF_2254
A0A0H2YT42,cpf:CPF_2377
A0A0H2YRY1,cpf:CPF_2152
A0A0H2YVQ2,cpf:CPF_2167
Q0TNJ4,cpf:CPF_2373
A0A0H2YPY8,cpf:CPF_2368
A0A0H2YRJ6,cpf:CPF_2176
A0A0H2YPF8,cpf:CPF_2268
Q0TNR9,cpf:CPF_2298
Q0TNG0,cpf:CPF_2407
A0A0H2YR00,cpf:CPF_2315
Q0TNS2,cpf:CPF_2295
A0A0H2YU51,cpf:CPF_2396
A0A0H2YV72,cpf:CPF_2248
A0A0H2YV11,cpf:CPF_2376
Q0TNG7,cpf:CPF_2400
A0A0H2YPK5,cpf:CPF_2350
A0A0H2YQW5,cpf:CPF_2253
A0A0H2YRC2,cpf:CPF_2274
A0A0H2YRD0,cpf:CPF_2265
A0A0H2YTJ9,cpf:CPF_2262
A0A0H2YNE4,cpf:CPF_2258
A0A0H2YNY7,cpf:CPF_2237
A0A0H2YRG9,cpf:CPF_2389
Q0TNU2,cpf:CPF_2275
A0A0H2YNG6,cpf:CPF_2386
A0A0H2YUC4,cpf:CPF_2252
A0A0H2YT58,cpf:CPF_2395
Q0TP54,cpf:CPF_2162
Q0TNG8,cpf:CPF_2399
A0A0H2YST9,cpf:CPF_2367
A0A0H2YTF7,cpf:CPF_2341
A0A0H2YRY4,cpf:CPF_2261
A0A0H2YSV8,cpf:CPF_0364
A0A0H2YQC6,cpf:CPF_0405
A0A0H2YRZ1,cpf:CPF_0398
A0A0H2YV18,cpf:CPF_0373
A0A0H2YQ99,cpf:CPF_0487
A0A0H2YSG4,cpf:CPF_0385
Q0TTQ7,cpf:CPF_0529
A0A0H2YR45,cpf:CPF_0521
A0A0H2YU70,cpf:CPF_0452
Q0TU16,cpf:CPF_0417
A0A0H2YP09,cpf:CPF_0400
A0A0H2YUZ6,cpf:CPF_0399
A0A0H2YNZ4,cpf:CPF_0402
A0A0H2YUV2,cpf:CPF_0394
A0A0H2YSX6,cpf:CPF_0439
A0A0H2YT62,cpf:CPF_0455
A0A0H2YUC6,cpf:CPF_0388
A0A0H2YTZ7,cpf:CPF_0535
A0A0H2YRM5,cpf:CPF_0435
A0A0H2YV47,cpf:CPF_0453
A0A0H2YQ04,cpf:CPF_0406
A0A0H2YP98,cpf:CPF_0530
A0A0H2YT97,cpf:CPF_0457
A0A0H2YP15,cpf:CPF_0449
A0A0H2YSF3,cpf:CPF_0436
A0A0H2YT01,cpf:CPF_0393
A0A0H2YS50,cpf:CPF_0409
A0A0H2YS20,cpf:CPF_0404
A0A0H2YVC8,cpf:CPF_0445
A0A0H2YUJ7,cpf:CPF_0395
A0A0H2YST7,cpf:CPF_0448
A0A0H2YR80,cpf:CPF_0447
A0A0H2YNH8,cpf:CPF_0350
A0A0H2YPN8,cpf:CPF_0458
Q0TU56,cpf:CPF_0377
A0A0H2YUR0,cpf:CPF_0407
A0A0H2YUU7,cpf:CPF_0492
A0A0H2YPZ0,cpf:CPF_0434
A0A0H2YRV7,cpf:CPF_0503
A0A0H2YUZ2,cpf:CPF_0401
A0A0H2YQV3,cpf:CPF_0898
A0A0H2YP44,cpf:CPF_0830
A0A0H2YR69,cpf:CPF_0809
A0A0H2YUM9,cpf:CPF_0865
A0A0H2YQF2,cpf:CPF_0850
A0A0H2YRG5,cpf:CPF_0885
A0A0H2YRY5,cpf:CPF_0823
A0A0H2YQE7,cpf:CPF_0819
A0A0H2YNM3,cpf:CPF_0834
A0A0H2YSE7,cpf:CPF_0860
A0A0H2YPZ3,cpf:CPF_0873
A0A0H2YTX1,cpf:CPF_0870
A0A0H2YV41,cpf:CPF_0808
A0A0H2YR10,cpf:CPF_0855
A0A0H2YRS8,cpf:CPF_0827
A0A0H2YR02,cpf:CPF_0831
A0A0H2YRW7,cpf:CPF_0889
A0A0H2YTA1,cpf:CPF_0818
A0A0H2YQD7,cpf:CPF_0799
A0A0H2YRP2,cpf:CPF_0877
A0A0H2YVC1,cpf:CPF_0829
A0A0H2YQ20,cpf:CPF_1805
A0A0H2YP23,cpf:CPF_1813
A0A0H2YPP2,cpf:CPF_1754
A0A0H2YQW2,cpf:CPF_1820
A0A0H2YPZ7,cpf:CPF_1897
A0A0H2YPU3,cpf:CPF_1828
A0A0H2YUF7,cpf:CPF_1773
A0A0H2YUL8,cpf:CPF_1756
A0A0H2YTP1,cpf:CPF_1779
A0A0H2YTN3,cpf:CPF_1800
A0A0H2YNA9,cpf:CPF_1857
A0A0H2YS16,cpf:CPF_1758
A0A0H2YT29,cpf:CPF_1804
Q0TQ20,cpf:CPF_1836
A0A0H2YQ44,cpf:CPF_1894
A0A0H2YPJ1,cpf:CPF_1759
A0A0H2YU81,cpf:CPF_1896
A0A0H2YQV5,cpf:CPF_1900
A0A0H2YTK5,cpf:CPF_1898
A0A0H2YUP2,cpf:CPF_1753
A0A0H2YUS7,cpf:CPF_1799
A0A0H2YR93,cpf:CPF_1755
A0A0H2YSK6,cpf:CPF_1887
Q0TPX4,cpf:CPF_1883
A0A0H2YP32,cpf:CPF_1881
A0A0H2YV88,cpf:CPF_1884
Q0TPX5,cpf:CPF_1882
A0A0H2YUL0,cpf:CPF_1843
A0A0H2YT86,cpf:CPF_1772
A0A0H2YR76,cpf:CPF_1762
