From,To
Q3Y3F7,efu:HMPREF0351_12488
Q3Y3F6,efu:HMPREF0351_12487
Q3Y3F5,efu:HMPREF0351_12486
Q3Y3F4,efu:HMPREF0351_12485
Q3Y3F3,efu:HMPREF0351_12484
Q3Y3F2,efu:HMPREF0351_12483
Q3Y3F1,efu:HMPREF0351_12482
Q3Y3E9,efu:HMPREF0351_12480
Q3Y3E7,efu:HMPREF0351_12478
Q3Y3E6,efu:HMPREF0351_12477
Q3Y3E5,efu:HMPREF0351_12476
Q3Y3E1,efu:HMPREF0351_11382
Q3Y3E0,efu:HMPREF0351_11383
Q3Y3D9,efu:HMPREF0351_11384
Q3Y3D7,efu:HMPREF0351_11387
Q3Y3D6,efu:HMPREF0351_11388
Q3Y3D5,efu:HMPREF0351_11390
Q3Y3D4,efu:HMPREF0351_11391
Q3Y3D3,efu:HMPREF0351_11392
Q3Y3D2,efu:HMPREF0351_11393
Q3Y3D1,efu:HMPREF0351_11394
Q3Y3D0,efu:HMPREF0351_11395
Q3Y3C9,efu:HMPREF0351_11396
Q3Y3C8,efu:HMPREF0351_11397
Q3Y3C7,efu:HMPREF0351_11398
Q3Y3C6,efu:HMPREF0351_11399
Q3Y3C5,efu:HMPREF0351_11400
Q3Y3C4,efu:HMPREF0351_11401
Q3Y3C3,efu:HMPREF0351_11402
Q3Y3C2,efu:HMPREF0351_11403
Q3Y3C0,efu:HMPREF0351_11406
Q3Y3B9,efu:HMPREF0351_11407
Q3Y3B8,efu:HMPREF0351_11408
Q3Y3B7,efu:HMPREF0351_11409
Q3Y3B6,efu:HMPREF0351_11410
Q3Y3B5,efu:HMPREF0351_11411
Q3Y3B4,efu:HMPREF0351_11412
Q3Y3B2,efu:HMPREF0351_10281
Q3Y3B1,efu:HMPREF0351_10280
Q3Y3B0,efu:HMPREF0351_10279
Q3Y3A9,efu:HMPREF0351_10277
Q3Y302,efu:HMPREF0351_12449
Q3Y301,efu:HMPREF0351_12451
Q3Y300,efu:HMPREF0351_12452
Q3Y2Z8,efu:HMPREF0351_12454
Q3Y2Z7,efu:HMPREF0351_12455
Q3Y2Z5,efu:HMPREF0351_12457
Q3Y2Z4,efu:HMPREF0351_12458
Q3Y2Z1,efu:HMPREF0351_12461
Q3Y2Z0,efu:HMPREF0351_12462
Q3Y2Y9,efu:HMPREF0351_12463
Q3Y2Y8,efu:HMPREF0351_12464
Q3Y2Y6,efu:HMPREF0351_12466
Q3Y2Y5,efu:HMPREF0351_12467
Q3Y2Y4,efu:HMPREF0351_12468
Q3Y2Y3,efu:HMPREF0351_12469
Q3Y2Y2,efu:HMPREF0351_12470
Q3Y2Y0,efu:HMPREF0351_10468
Q3Y2X9,efu:HMPREF0351_10467
Q3Y2X8,efu:HMPREF0351_10466
Q3Y2X5,efu:HMPREF0351_10463
Q3Y2X4,efu:HMPREF0351_10462
Q3Y2X3,efu:HMPREF0351_10461
Q3Y2X2,efu:HMPREF0351_10460
Q3Y2X1,efu:HMPREF0351_10459
Q3Y2W9,efu:HMPREF0351_10457
Q3Y2W8,efu:HMPREF0351_10456
Q3Y2W6,efu:HMPREF0351_10454
Q3Y2W4,efu:HMPREF0351_10452
Q3Y2W3,efu:HMPREF0351_10451
Q3Y2W2,efu:HMPREF0351_10450
Q3Y2W1,efu:HMPREF0351_10449
Q3Y2V9,efu:HMPREF0351_10447
Q3Y2V8,efu:HMPREF0351_10446
Q3Y2V7,efu:HMPREF0351_10445
Q3Y2V6,efu:HMPREF0351_10444
Q3Y2V5,efu:HMPREF0351_10443
Q3Y2V3,efu:HMPREF0351_10441
Q3Y2V2,efu:HMPREF0351_10440
Q3Y2V1,efu:HMPREF0351_10439
Q3Y2U7,efu:HMPREF0351_10435
Q3Y2U5,efu:HMPREF0351_10433
Q3Y2U4,efu:HMPREF0351_10432
Q3Y2U1,efu:HMPREF0351_10428
Q3Y2U0,efu:HMPREF0351_10427
Q3Y2T9,efu:HMPREF0351_10426
Q3Y2T8,efu:HMPREF0351_10425
Q3Y2T7,efu:HMPREF0351_10424
Q3Y2T6,efu:HMPREF0351_10423
Q3Y2T5,efu:HMPREF0351_10422
Q3Y2T2,efu:HMPREF0351_10419
Q3Y2T1,efu:HMPREF0351_10418
Q3Y2T0,efu:HMPREF0351_10417
Q3Y2S8,efu:HMPREF0351_10415
Q3Y2S7,efu:HMPREF0351_10414
Q3Y2S6,efu:HMPREF0351_10413
Q3Y2S5,efu:HMPREF0351_10412
Q3Y2S4,efu:HMPREF0351_10411
Q3Y2S1,efu:HMPREF0351_10899
Q3Y2R8,efu:HMPREF0351_10896
Q3Y2R7,efu:HMPREF0351_10895
Q3Y2R5,efu:HMPREF0351_10893
Q3Y2R4,efu:HMPREF0351_10892
Q3Y2R3,efu:HMPREF0351_10891
Q3Y2R2,efu:HMPREF0351_10890
Q3Y2R1,efu:HMPREF0351_10889
Q3Y2R0,efu:HMPREF0351_10888
Q3Y2Q8,efu:HMPREF0351_10886
Q3Y2Q5,efu:HMPREF0351_10883
Q3Y2Q3,efu:HMPREF0351_10881
Q3Y2P9,efu:HMPREF0351_10877
Q3Y2P5,efu:HMPREF0351_10873
Q3Y2P4,efu:HMPREF0351_10871
Q3Y2P3,efu:HMPREF0351_10870
Q3Y2P2,efu:HMPREF0351_10869
Q3Y2P1,efu:HMPREF0351_10868
Q3Y2P0,efu:HMPREF0351_10866
Q3Y2N9,efu:HMPREF0351_10865
Q3Y2N8,efu:HMPREF0351_10864
Q3Y2N6,efu:HMPREF0351_10862
Q3Y2N5,efu:HMPREF0351_10861
Q3Y2N4,efu:HMPREF0351_10860
Q3Y2N3,efu:HMPREF0351_10859
Q3Y2N2,efu:HMPREF0351_10858
Q3Y2N0,efu:HMPREF0351_10856
Q3Y2M9,efu:HMPREF0351_10855
Q3Y2M7,efu:HMPREF0351_10853
Q3Y2M5,efu:HMPREF0351_10848
Q3Y2M3,efu:HMPREF0351_10846
Q3Y2M2,efu:HMPREF0351_10845
Q3Y2M1,efu:HMPREF0351_10843
Q3Y2L7,efu:HMPREF0351_10837
Q3Y2L6,efu:HMPREF0351_10836
Q3Y2L5,efu:HMPREF0351_10835
Q3Y2L4,efu:HMPREF0351_10834
Q3Y2L3,efu:HMPREF0351_10832
Q3Y2L2,efu:HMPREF0351_10831
Q3Y2L1,efu:HMPREF0351_10829
Q3Y2L0,efu:HMPREF0351_10827
Q3Y2K7,efu:HMPREF0351_10823
Q3Y2K6,efu:HMPREF0351_10822
Q3Y2K4,efu:HMPREF0351_10820
Q3Y2K3,efu:HMPREF0351_10819
Q3Y2K1,efu:HMPREF0351_10817
Q3Y2K0,efu:HMPREF0351_10816
Q3Y2J7,efu:HMPREF0351_10813
Q3Y2J6,efu:HMPREF0351_10812
Q3Y2J5,efu:HMPREF0351_10811
Q3Y2J4,efu:HMPREF0351_10810
Q3Y2J3,efu:HMPREF0351_10809
Q3Y2J2,efu:HMPREF0351_10808
Q3Y2I9,efu:HMPREF0351_10804
Q3Y2I8,efu:HMPREF0351_10803
Q3Y2I7,efu:HMPREF0351_10802
Q3Y2I6,efu:HMPREF0351_10801
Q3Y2I5,efu:HMPREF0351_10800
Q3Y2I3,efu:HMPREF0351_10799
Q3Y2I2,efu:HMPREF0351_10798
Q3Y2I1,efu:HMPREF0351_10797
Q3Y2I0,efu:HMPREF0351_10796
Q3Y2H9,efu:HMPREF0351_10795
Q3Y2H8,efu:HMPREF0351_10794
Q3Y2H7,efu:HMPREF0351_10793
Q3Y2H6,efu:HMPREF0351_10792
Q3Y2H5,efu:HMPREF0351_10791
Q3Y2H3,efu:HMPREF0351_10789
Q3Y2H2,efu:HMPREF0351_10788
Q3Y2H1,efu:HMPREF0351_10787
Q3Y2G9,efu:HMPREF0351_10784
Q3Y2G6,efu:HMPREF0351_10781
Q3Y2G5,efu:HMPREF0351_10780
Q3Y2G4,efu:HMPREF0351_10779
Q3Y2G3,efu:HMPREF0351_10778
Q3Y2G2,efu:HMPREF0351_10777
Q3Y2G1,efu:HMPREF0351_10776
Q3Y2G0,efu:HMPREF0351_10775
Q3Y2F8,efu:HMPREF0351_10773
Q3Y2K9,efu:HMPREF0351_10826
Q3Y2K2,efu:HMPREF0351_10818
Q3Y2K8,efu:HMPREF0351_10825
Q3Y2Q6,efu:HMPREF0351_10884
Q3Y2P8,efu:HMPREF0351_10876
Q3Y2P7,efu:HMPREF0351_10875
Q3Y2M4,efu:HMPREF0351_10847
Q3Y2M0,efu:HMPREF0351_10842
Q3Y2L9,efu:HMPREF0351_10840
Q3Y2L8,efu:HMPREF0351_10838
Q3Y2F4,efu:HMPREF0351_10561
Q3Y2F2,efu:HMPREF0351_10559
Q3Y2F1,efu:HMPREF0351_10558
Q3Y2E9,efu:HMPREF0351_10556
Q3Y2E6,efu:HMPREF0351_10553
Q3Y2E4,efu:HMPREF0351_10551
Q3Y2E3,efu:HMPREF0351_10550
Q3Y2E2,efu:HMPREF0351_10549
Q3Y2E0,efu:HMPREF0351_10546
Q3Y2D9,efu:HMPREF0351_10545
Q3Y2D8,efu:HMPREF0351_10544
Q3Y2D6,efu:HMPREF0351_10542
Q3Y2D5,efu:HMPREF0351_10540
Q3Y2D4,efu:HMPREF0351_10539
Q3Y2D3,efu:HMPREF0351_10538
Q3Y2D2,efu:HMPREF0351_10537
Q3Y2D0,efu:HMPREF0351_10535
Q3Y2C9,efu:HMPREF0351_10534
Q3Y2C8,efu:HMPREF0351_10533
Q3Y2C6,efu:HMPREF0351_10531
Q3Y2C5,efu:HMPREF0351_10530
Q3Y2C4,efu:HMPREF0351_10529
Q3Y2C3,efu:HMPREF0351_10528
Q3Y2C2,efu:HMPREF0351_10527
Q3Y2C1,efu:HMPREF0351_10526
Q3Y2C0,efu:HMPREF0351_10525
Q3Y2B8,efu:HMPREF0351_10520
Q3Y2B6,efu:HMPREF0351_10518
Q3Y2B3,efu:HMPREF0351_10515
Q3Y2B2,efu:HMPREF0351_10514
Q3Y2B1,efu:HMPREF0351_10513
Q3Y2B0,efu:HMPREF0351_10511
Q3Y2A9,efu:HMPREF0351_10509
Q3Y2A8,efu:HMPREF0351_10508
Q3Y2A6,efu:HMPREF0351_10506
Q3Y2A5,efu:HMPREF0351_10505
Q3Y2A4,efu:HMPREF0351_10504
Q3Y2A3,efu:HMPREF0351_10503
Q3Y2A2,efu:HMPREF0351_10502
Q3Y2A1,efu:HMPREF0351_10501
Q3Y2A0,efu:HMPREF0351_10500
Q3Y299,efu:HMPREF0351_10499
Q3Y298,efu:HMPREF0351_10498
Q3Y297,efu:HMPREF0351_10497
Q3Y296,efu:HMPREF0351_10496
Q3Y295,efu:HMPREF0351_10495
Q3Y294,efu:HMPREF0351_10494
Q3Y293,efu:HMPREF0351_10493
Q3Y292,efu:HMPREF0351_10492
Q3Y291,efu:HMPREF0351_10491
Q3Y290,efu:HMPREF0351_10490
Q3Y289,efu:HMPREF0351_10489
Q3Y288,efu:HMPREF0351_10488
Q3Y287,efu:HMPREF0351_10487
Q3Y285,efu:HMPREF0351_10485
Q3Y284,efu:HMPREF0351_10484
Q3Y283,efu:HMPREF0351_10483
Q3Y282,efu:HMPREF0351_10482
Q3Y281,efu:HMPREF0351_10481
Q3Y280,efu:HMPREF0351_10480
Q3Y279,efu:HMPREF0351_10479
Q3Y277,efu:HMPREF0351_10477
Q3Y276,efu:HMPREF0351_10476
Q3Y273,efu:HMPREF0351_11829
Q3Y272,efu:HMPREF0351_11828
Q3Y271,efu:HMPREF0351_11827
Q3Y270,efu:HMPREF0351_11826
Q3Y268,efu:HMPREF0351_11824
Q3Y267,efu:HMPREF0351_11823
Q3Y266,efu:HMPREF0351_11822
Q3Y265,efu:HMPREF0351_11821
Q3XWP1,efu:HMPREF0351_11819
Q3XWP1,efu:HMPREF0351_12739
Q3Y201,efu:HMPREF0351_10719
Q3Y200,efu:HMPREF0351_10718
Q3Y1Z9,efu:HMPREF0351_10717
Q3Y1Z7,efu:HMPREF0351_10715
Q3Y1Z6,efu:HMPREF0351_10714
Q3Y1Z4,efu:HMPREF0351_10711
Q3Y1Z2,efu:HMPREF0351_10708
Q3Y1Z1,efu:HMPREF0351_10707
Q3Y1Z0,efu:HMPREF0351_10706
Q3Y1Y9,efu:HMPREF0351_10705
Q3Y1Y8,efu:HMPREF0351_10704
Q3Y1Y7,efu:HMPREF0351_10703
Q3Y1Y5,efu:HMPREF0351_10700
Q3Y1Y4,efu:HMPREF0351_10699
Q3Y1Y3,efu:HMPREF0351_10698
Q3Y1Y1,efu:HMPREF0351_10696
Q3Y1X9,efu:HMPREF0351_10694
Q3Y1X8,efu:HMPREF0351_10693
Q3Y1X7,efu:HMPREF0351_10692
Q3Y1X5,efu:HMPREF0351_10690
Q3Y1X4,efu:HMPREF0351_10689
Q3Y1X3,efu:HMPREF0351_10688
Q3Y1W9,efu:HMPREF0351_10683
Q3Y1W8,efu:HMPREF0351_10682
Q3Y1W5,efu:HMPREF0351_10678
Q3Y1W4,efu:HMPREF0351_10677
Q3Y1W1,efu:HMPREF0351_10674
Q3Y1W0,efu:HMPREF0351_10673
Q3Y1V8,efu:HMPREF0351_10670
Q3Y1V7,efu:HMPREF0351_10669
Q3Y1V6,efu:HMPREF0351_10668
Q3Y1V5,efu:HMPREF0351_10667
Q3Y1V4,efu:HMPREF0351_10666
Q3Y1V3,efu:HMPREF0351_10665
Q3Y1V2,efu:HMPREF0351_10664
Q3Y1V1,efu:HMPREF0351_10663
Q3Y1V0,efu:HMPREF0351_10662
Q3Y1U9,efu:HMPREF0351_10661
Q3Y1U8,efu:HMPREF0351_10660
Q3Y1U7,efu:HMPREF0351_10659
Q3Y1U6,efu:HMPREF0351_10658
Q3Y1U5,efu:HMPREF0351_10657
Q3Y1M8,efu:HMPREF0351_11857
Q3Y1M7,efu:HMPREF0351_11035
Q3Y1M4,efu:HMPREF0351_12244
Q3Y1M2,efu:HMPREF0351_12242
Q3Y1M1,efu:HMPREF0351_12241
Q3Y1M0,efu:HMPREF0351_12240
Q3Y1L9,efu:HMPREF0351_12239
Q3Y1L8,efu:HMPREF0351_12238
Q3Y1L6,efu:HMPREF0351_12236
Q3Y1L4,efu:HMPREF0351_12233
Q3Y1L2,efu:HMPREF0351_12231
Q3Y1L1,efu:HMPREF0351_12230
Q3Y1L0,efu:HMPREF0351_12229
Q3Y1K7,efu:HMPREF0351_12226
Q3Y1K6,efu:HMPREF0351_12225
Q3Y1K5,efu:HMPREF0351_12224
Q3Y1K4,efu:HMPREF0351_12223
Q3Y1K3,efu:HMPREF0351_12222
Q3Y1K2,efu:HMPREF0351_12221
Q3Y1K0,efu:HMPREF0351_12219
Q3Y1J9,efu:HMPREF0351_12218
Q3Y1J7,efu:HMPREF0351_12216
Q3Y1J6,efu:HMPREF0351_12215
Q3Y1J4,efu:HMPREF0351_12213
Q3Y1J3,efu:HMPREF0351_12212
Q3Y1J2,efu:HMPREF0351_12211
Q3Y1J0,efu:HMPREF0351_12209
Q3Y1I9,efu:HMPREF0351_12208
Q3Y1I6,efu:HMPREF0351_12205
Q3Y1H2,efu:HMPREF0351_12302
Q3Y1H1,efu:HMPREF0351_12304
Q3Y1H0,efu:HMPREF0351_12305
Q3Y1G9,efu:HMPREF0351_12306
Q3Y1G8,efu:HMPREF0351_12307
Q3Y1G7,efu:HMPREF0351_12308
Q3Y1G6,efu:HMPREF0351_12309
Q3Y1G5,efu:HMPREF0351_12310
Q3Y1G4,efu:HMPREF0351_12311
Q3Y1G3,efu:HMPREF0351_12313
Q3Y1G2,efu:HMPREF0351_12314
Q3Y1G1,efu:HMPREF0351_12315
Q3Y1G0,efu:HMPREF0351_12316
Q3Y1F8,efu:HMPREF0351_12318
Q3Y1F7,efu:HMPREF0351_12320
Q3Y1F6,efu:HMPREF0351_12321
Q3Y1F5,efu:HMPREF0351_12322
Q3Y1F4,efu:HMPREF0351_12323
Q3Y1F2,efu:HMPREF0351_12325
Q3Y1F0,efu:HMPREF0351_12327
Q3Y1E9,efu:HMPREF0351_12328
Q3Y1E8,efu:HMPREF0351_12329
Q3Y1E7,efu:HMPREF0351_12330
Q3Y1E6,efu:HMPREF0351_12331
Q3Y1E5,efu:HMPREF0351_12332
Q3Y1E4,efu:HMPREF0351_12333
Q3Y1E3,efu:HMPREF0351_12334
Q3Y1E2,efu:HMPREF0351_12335
Q3Y1E1,efu:HMPREF0351_12336
Q3Y1D7,efu:HMPREF0351_12340
Q3Y1D4,efu:HMPREF0351_12343
Q3Y1D3,efu:HMPREF0351_12344
Q3Y1D2,efu:HMPREF0351_12345
Q3Y1D1,efu:HMPREF0351_12346
Q3Y1D0,efu:HMPREF0351_12348
Q3Y1C9,efu:HMPREF0351_12349
Q3Y1C1,efu:HMPREF0351_11983
F3YB07,mps:MPTP_1234
Q3Y1C0,efu:HMPREF0351_11985
Q3Y1B6,efu:HMPREF0351_12586
Q3Y1B4,efu:HMPREF0351_12584
Q3Y1B3,efu:HMPREF0351_12583
Q3Y1B2,efu:HMPREF0351_12582
Q3Y1B1,efu:HMPREF0351_12581
Q3Y1A8,efu:HMPREF0351_12578
Q3Y1A6,efu:HMPREF0351_12576
Q3Y1A5,efu:HMPREF0351_12575
Q3Y1A4,efu:HMPREF0351_12574
Q3Y1A2,efu:HMPREF0351_12572
Q3Y1A1,efu:HMPREF0351_12571
Q3Y1A0,efu:HMPREF0351_12570
Q3Y199,efu:HMPREF0351_12569
Q3Y198,efu:HMPREF0351_12568
Q3Y197,efu:HMPREF0351_12567
Q3Y196,efu:HMPREF0351_12566
Q3Y195,efu:HMPREF0351_12565
Q3Y194,efu:HMPREF0351_12564
Q3Y193,efu:HMPREF0351_12563
Q3Y192,efu:HMPREF0351_12562
Q3Y191,efu:HMPREF0351_12561
Q3Y190,efu:HMPREF0351_12560
Q3Y188,efu:HMPREF0351_12558
Q3Y187,efu:HMPREF0351_12557
Q3Y185,efu:HMPREF0351_12555
Q3Y184,efu:HMPREF0351_12554
Q3Y183,efu:HMPREF0351_12553
Q3Y182,efu:HMPREF0351_12552
Q3Y181,efu:HMPREF0351_12551
Q3Y180,efu:HMPREF0351_12550
Q3Y179,efu:HMPREF0351_12549
Q3Y178,efu:HMPREF0351_12548
Q3Y177,efu:HMPREF0351_12547
Q3Y176,efu:HMPREF0351_12546
Q3Y175,efu:HMPREF0351_12545
Q3Y171,efu:HMPREF0351_12594
Q3Y170,efu:HMPREF0351_12595
Q3Y168,efu:HMPREF0351_12597
Q3Y167,efu:HMPREF0351_12598
Q3Y166,efu:HMPREF0351_12599
Q3Y165,efu:HMPREF0351_12600
Q3Y163,efu:HMPREF0351_12602
Q3Y161,efu:HMPREF0351_12604
Q3Y160,efu:HMPREF0351_12605
Q3Y158,efu:HMPREF0351_12607
Q3Y157,efu:HMPREF0351_12609
Q3Y156,efu:HMPREF0351_12610
Q3Y154,efu:HMPREF0351_12612
Q3Y151,efu:HMPREF0351_12615
Q3Y149,efu:HMPREF0351_12617
Q3Y148,efu:HMPREF0351_12619
Q3Y146,efu:HMPREF0351_12621
Q3Y145,efu:HMPREF0351_12622
Q3Y144,efu:HMPREF0351_12623
Q3Y143,efu:HMPREF0351_12624
Q3Y141,efu:HMPREF0351_12626
Q3Y140,efu:HMPREF0351_12627
Q3Y139,efu:HMPREF0351_12628
Q3Y136,efu:HMPREF0351_12633
Q3Y135,efu:HMPREF0351_12634
Q3Y134,efu:HMPREF0351_12635
Q3Y133,efu:HMPREF0351_12636
Q3Y132,efu:HMPREF0351_12637
Q3Y131,efu:HMPREF0351_12638
Q3Y130,efu:HMPREF0351_12639
Q3Y129,efu:HMPREF0351_12640
Q3Y128,efu:HMPREF0351_12642
Q3Y127,efu:HMPREF0351_12643
Q3Y126,efu:HMPREF0351_12644
Q3Y125,efu:HMPREF0351_12645
Q3Y124,efu:HMPREF0351_12646
Q3Y122,efu:HMPREF0351_12648
Q3Y155,efu:HMPREF0351_12611
Q3Y123,efu:HMPREF0351_12647
Q3Y0X4,efu:HMPREF0351_10361
Q3Y0X3,efu:HMPREF0351_10359
Q3Y0X2,efu:HMPREF0351_10358
Q3Y0X0,efu:HMPREF0351_10356
Q3Y0W9,efu:HMPREF0351_10355
Q3Y0W8,efu:HMPREF0351_10354
Q3Y0W7,efu:HMPREF0351_10353
Q3Y0W4,efu:HMPREF0351_10350
Q3Y0W3,efu:HMPREF0351_10348
Q3Y0W2,efu:HMPREF0351_10347
Q3Y0W1,efu:HMPREF0351_10346
Q3Y0V7,efu:HMPREF0351_10342
Q3Y0V6,efu:HMPREF0351_10341
Q3Y0V5,efu:HMPREF0351_10339
Q3Y0V4,efu:HMPREF0351_10338
Q3Y0V1,efu:HMPREF0351_10335
Q3Y0V0,efu:HMPREF0351_10334
Q3Y0U9,efu:HMPREF0351_10333
Q3Y0U8,efu:HMPREF0351_10332
Q3Y0U7,efu:HMPREF0351_10331
Q3Y0U5,efu:HMPREF0351_10329
Q3Y0U4,efu:HMPREF0351_10328
Q3Y0U2,efu:HMPREF0351_10326
Q3Y0U1,efu:HMPREF0351_10325
Q3Y0U0,efu:HMPREF0351_10324
Q3Y0T6,efu:HMPREF0351_10960
Q3Y0T5,efu:HMPREF0351_10961
Q3Y0T4,efu:HMPREF0351_10962
Q3Y0T2,efu:HMPREF0351_10964
Q3Y0T1,efu:HMPREF0351_10965
Q3Y0T0,efu:HMPREF0351_10966
Q3Y0S9,efu:HMPREF0351_10967
Q3Y0S8,efu:HMPREF0351_10968
Q3Y0S7,efu:HMPREF0351_10969
Q3Y0S6,efu:HMPREF0351_10970
Q3Y0S5,efu:HMPREF0351_10971
Q3Y0S4,efu:HMPREF0351_10972
Q3Y0S3,efu:HMPREF0351_10973
Q3Y0S1,efu:HMPREF0351_10975
Q3Y0S0,efu:HMPREF0351_10976
Q3Y0R9,efu:HMPREF0351_10977
Q3Y0R8,efu:HMPREF0351_10978
Q3Y0R7,efu:HMPREF0351_10979
Q3Y0R6,efu:HMPREF0351_10980
Q3Y0R5,efu:HMPREF0351_10981
Q3Y0R4,efu:HMPREF0351_10982
Q3Y0R3,efu:HMPREF0351_10983
Q3Y0R1,efu:HMPREF0351_10985
Q3Y0Q9,efu:HMPREF0351_10987
Q3Y0Q8,efu:HMPREF0351_10988
Q3Y0Q7,efu:HMPREF0351_10989
Q3Y0Q6,efu:HMPREF0351_10990
Q3Y0Q5,efu:HMPREF0351_10991
Q3Y0Q4,efu:HMPREF0351_10992
Q3Y0Q2,efu:HMPREF0351_10994
Q3Y0F0,efu:HMPREF0351_11934
Q3Y0F0,efu:HMPREF0351_12888
Q3Y0F0,efu:HMPREF0351_12979
Q3Y0T8,efu:HMPREF0351_10958
Q3Y0L3,efu:HMPREF0351_10573
Q3Y0L2,efu:HMPREF0351_10574
Q3Y0L1,efu:HMPREF0351_10575
Q3Y0L0,efu:HMPREF0351_10576
Q3Y0K9,efu:HMPREF0351_10577
Q3Y0K8,efu:HMPREF0351_10578
Q3Y0K7,efu:HMPREF0351_10579
Q3Y0K6,efu:HMPREF0351_10580
Q3Y0K5,efu:HMPREF0351_10581
Q3Y0K4,efu:HMPREF0351_10582
Q3Y0K3,efu:HMPREF0351_10583
Q3Y0K0,efu:HMPREF0351_10589
Q3Y0J8,efu:HMPREF0351_10591
Q3Y0J7,efu:HMPREF0351_10592
Q3Y0J6,efu:HMPREF0351_10593
Q3Y0J4,efu:HMPREF0351_10595
Q3Y0J3,efu:HMPREF0351_10596
Q3Y0J2,efu:HMPREF0351_10597
Q3Y0J1,efu:HMPREF0351_10598
Q3Y0I7,efu:HMPREF0351_10602
Q3Y0I6,efu:HMPREF0351_10603
Q3Y0I4,efu:HMPREF0351_10605
Q3Y0J9,efu:HMPREF0351_10590
Q3Y0I2,efu:HMPREF0351_12153
Q3Y0I0,efu:HMPREF0351_12155
Q3Y0H9,efu:HMPREF0351_12156
Q3Y0H8,efu:HMPREF0351_12157
Q3Y0H7,efu:HMPREF0351_12158
Q3Y0H6,efu:HMPREF0351_12159
Q3Y0H3,efu:HMPREF0351_12162
Q3Y0H2,efu:HMPREF0351_12163
Q3Y0H1,efu:HMPREF0351_12164
Q3Y0H0,efu:HMPREF0351_12165
Q3Y0G9,efu:HMPREF0351_12166
Q3Y0G7,efu:HMPREF0351_12168
Q3Y0F5,efu:HMPREF0351_10930
Q3Y0F5,efu:HMPREF0351_11728
Q3Y0F5,efu:HMPREF0351_11926
Q3Y0G5,efu:HMPREF0351_11462
Q3Y0G4,efu:HMPREF0351_11463
Q3Y0G3,efu:HMPREF0351_11464
Q3Y0G1,efu:HMPREF0351_11466
Q3Y0G0,efu:HMPREF0351_11467
Q3Y0F7,efu:HMPREF0351_11730
Q3Y0F6,efu:HMPREF0351_11729
Q3Y0E9,efu:HMPREF0351_12382
Q3Y0E8,efu:HMPREF0351_12381
Q3Y0E7,efu:HMPREF0351_12380
Q3Y0E6,efu:HMPREF0351_12379
Q3Y0E5,efu:HMPREF0351_12378
Q3Y0E2,efu:HMPREF0351_12373
Q3Y0E1,efu:HMPREF0351_12371
Q3Y0E0,efu:HMPREF0351_12370
Q3Y0D9,efu:HMPREF0351_12369
Q3Y0D4,efu:HMPREF0351_11632
Q3Y0D2,efu:HMPREF0351_11630
Q3Y0D1,efu:HMPREF0351_11629
Q3Y0D0,efu:HMPREF0351_11628
Q3Y0C9,efu:HMPREF0351_11627
