From	To
A0A1D8PEP6	cal:CAALFM_C109740CA
A0A1D8PEQ6	cal:CAALFM_C109940WA
A0A1D8PES2	cal:CAALFM_C109960WA
A0A1D8PES3	cal:CAALFM_C110100CA
A0A1D8PEV4	cal:CAALFM_C110390CA
A0A1D8PEY6	cal:CAALFM_C110680CA
A0A1D8PEY4	cal:CAALFM_C110750CA
A0A1D8PEY9	cal:CAALFM_C110870WA
A0A1D8PF48	cal:CAALFM_C110940CA
A0A1D8PEZ7	cal:CAALFM_C110960WA
A0A1D8PF11	cal:CAALFM_C111030WA
A0A1D8PF57	cal:CAALFM_C111040WA
A0A1D8PF15	cal:CAALFM_C111050WA
A0A1D8PF08	cal:CAALFM_C111060CA
A0A1D8PF29	cal:CAALFM_C111260CA
A0A1D8PF49	cal:CAALFM_C111320CA
A0A1D8PF45	cal:CAALFM_C111360WA
A0A1D8PF40	cal:CAALFM_C111410CA
A0A1D8PF53	cal:CAALFM_C111540CA
A0A1D8PF60	cal:CAALFM_C111570WA
A0A1D8PF89	cal:CAALFM_C111680CA
A0A1D8PFA9	cal:CAALFM_C111960CA
A0A1D8PFB7	cal:CAALFM_C112150CA
A0A1D8PFD1	cal:CAALFM_C112270WA
A0A1D8PFD4	cal:CAALFM_C112320CA
A0A1D8PFG4	cal:CAALFM_C112390CA
A0A1D8PFE2	cal:CAALFM_C112480WA
A0A1D8PFE4	cal:CAALFM_C112560CA
A0A1D8PFF9	cal:CAALFM_C112650CA
A0A1D8PFJ8	cal:CAALFM_C112820CA
P0CT51	cal:CAALFM_C112850WA
A0A1D8PFL4	cal:CAALFM_C112910WA
A0A1D8PFI0	cal:CAALFM_C112920CA
A0A1D8PFI8	cal:CAALFM_C112940CA
A0A1D8PFL9	cal:CAALFM_C113050WA
A0A1D8PFK2	cal:CAALFM_C113100WA
A0A1D8PFM9	cal:CAALFM_C113260WA
A0A1D8PFN9	cal:CAALFM_C113290WA
Q5AL10	cal:CAALFM_C113410WA
A0A1D8PFP3	cal:CAALFM_C113420CA
A0A1D8PFP2	cal:CAALFM_C113620WA
A0A1D8PFS0	cal:CAALFM_C113690CA
A0A1D8PFR4	cal:CAALFM_C113700WA
A0A1D8PFP9	cal:CAALFM_C113710CA
A0A1D8PFS4	cal:CAALFM_C113860CA
A0A1D8PFT5	cal:CAALFM_C114010WA
A0A1D8PFU8	cal:CAALFM_C114090WA
A0A1D8PFV7	cal:CAALFM_C114290CA
A0A1D8PFZ0	cal:CAALFM_C114590CA
A0A1D8PD48	cal:CAALFM_C103890WA
A0A1D8PEE7	cal:CAALFM_C108620WA
A0A1D8PD30	cal:CAALFM_C103690WA
A0A1D8PDS8	cal:CAALFM_C106190CA
A0A1D8PDT5	cal:CAALFM_C106180WA
A0A1D8PD74	cal:CAALFM_C104010CA
A0A1D8PEW9	cal:CAALFM_C110570CA
A0A1D8PFY7	cal:CAALFM_C114560CA
Q59WK1	cal:CAALFM_C111150WA
A0A1D8PDQ5	cal:CAALFM_C106200WA
A0A1D8PD32	cal:CAALFM_C103720CA
A0A1D8PD52	cal:CAALFM_C103710CA
A0A1D8PF81	cal:CAALFM_C111810WA
A0A1D8PFE7	cal:CAALFM_C112470WA
A0A1D8PDU5	cal:CAALFM_C106320WA
Q59KZ4	cal:CAALFM_C104440WA
Q59KZ3	cal:CAALFM_C104420CA
Q59KZ2	cal:CAALFM_C104410CA
A0A1D8PD99	cal:CAALFM_C104390CA
Q59KY8	cal:CAALFM_C104380WA
Q59KY7	cal:CAALFM_C104370CA
A0A1D8PD94	cal:CAALFM_C104350CA
A0A1D8PE56	cal:CAALFM_C107780WA
Q59LX2	cal:CAALFM_C110580CA
Q59LX0	cal:CAALFM_C110610WA
O43101	cal:CAALFM_C110620WA
A0A1D8PF12	cal:CAALFM_C110630CA
A0A1D8PEX7	cal:CAALFM_C110640CA
A0A1D8PEX6	cal:CAALFM_C110650WA
O43133	cal:CAALFM_C110660WA
A0A1D8PEX3	cal:CAALFM_C110670CA
Q59LY1	cal:CAALFM_C105140WA
Q59LX9	cal:CAALFM_C105120WA
P79023	cal:CAALFM_C105110CA
A0A1D8PDG2	cal:CAALFM_C105100WA
Q59LX5	cal:CAALFM_C105090WA
A0A1D8PDH1	cal:CAALFM_C105080WA
Q8TGB2	cal:CAALFM_C105070CA
Q59M32	cal:CAALFM_C112610WA
Q9Y7C4	cal:CAALFM_C112600CA
Q59M30	cal:CAALFM_C112590WA
A0A1D8PFF6	cal:CAALFM_C112580WA
Q59M28	cal:CAALFM_C112570CA
A0A1D8PFE6	cal:CAALFM_C112550CA
A0A1D8PFG1	cal:CAALFM_C112540WA
A0A1D8PFF7	cal:CAALFM_C112530CA
A0A1D8PFH1	cal:CAALFM_C112520WA
A0A1D8PFE5	cal:CAALFM_C112510WA
A0A1D8PFH5	cal:CAALFM_C112490WA
A0A1D8PDG3	cal:CAALFM_C104960CA
Q59MA9	cal:CAALFM_C104970WA
A0A1D8PDG5	cal:CAALFM_C104980CA
A0A1D8PDF7	cal:CAALFM_C104990CA
Q59MA6	cal:CAALFM_C105000WA
A0A1D8PDF5	cal:CAALFM_C105010CA
Q59MB6	cal:CAALFM_C105020CA
A0A1D8PDF4	cal:CAALFM_C105050CA
A0A1D8PDH5	cal:CAALFM_C105060WA
Q59MD2	cal:CAALFM_C106280CA
A0A1D8PDS7	cal:CAALFM_C106270WA
Q59MD0	cal:CAALFM_C106260WA
A0A1D8PDQ9	cal:CAALFM_C106250WA
Q59MC8	cal:CAALFM_C106230CA
A0A1D8PDR0	cal:CAALFM_C106220CA
Q59MC6	cal:CAALFM_C106210WA
Q59NC8	cal:CAALFM_C110420CA
A0A1D8PEV2	cal:CAALFM_C110430WA
A0A1D8PEU5	cal:CAALFM_C110440WA
Q59NC4	cal:CAALFM_C110450WA
A0A1D8PEV8	cal:CAALFM_C110460WA
A0A1D8PEV9	cal:CAALFM_C110470WA
A0A1D8PEX2	cal:CAALFM_C110480WA
Q59NB8	cal:CAALFM_C110490WA
A0A1D8PEW7	cal:CAALFM_C110500WA
A0A1D8PEZ6	cal:CAALFM_C110510WA
A0A1D8PEW3	cal:CAALFM_C110520WA
Q59NB3	cal:CAALFM_C110530WA
A0A1D8PEW0	cal:CAALFM_C110540CA
A0A1D8PEW1	cal:CAALFM_C110550CA
A0A1D8PEX1	cal:CAALFM_C110560CA
A0A1D8PFH0	cal:CAALFM_C112810WA
A0A1D8PFJ7	cal:CAALFM_C112800WA
Q59PF0	cal:CAALFM_C112790CA
A0A1D8PFI3	cal:CAALFM_C112780WA
Q59PL9	cal:CAALFM_C112770WA
Q59PE7	cal:CAALFM_C112760WA
A0A1D8PFH7	cal:CAALFM_C112750CA
A0A1D8PFI5	cal:CAALFM_C112740WA
Q59PE4	cal:CAALFM_C112730WA
A0A1D8PFJ0	cal:CAALFM_C112720CA
A0A1D8PFG3	cal:CAALFM_C112710CA
A0A1D8PFI9	cal:CAALFM_C112700WA
Q59PD9	cal:CAALFM_C112690CA
A0A1D8PFH2	cal:CAALFM_C112680WA
A0A1D8PFI2	cal:CAALFM_C112670CA
Q59PD6	cal:CAALFM_C112660WA
Q59PD4	cal:CAALFM_C112640WA
Q59PD3	cal:CAALFM_C112630CA
A0A1D8PFH4	cal:CAALFM_C112620WA
A0A1D8PE47	cal:CAALFM_C107660WA
Q59PW4	cal:CAALFM_C107650WA
A0A1D8PE64	cal:CAALFM_C107640CA
Q59PW1	cal:CAALFM_C107630WA
Q59PW0	cal:CAALFM_C107620CA
A0A1D8PE34	cal:CAALFM_C107610CA
Q59PV8	cal:CAALFM_C107600WA
A0A1D8PE70	cal:CAALFM_C107590CA
Q59PV6	cal:CAALFM_C107580CA
A0A1D8PE33	cal:CAALFM_C107570CA
A0A1D8PE38	cal:CAALFM_C107560WA
Q59PV3	cal:CAALFM_C107550WA
A0A1D8PE54	cal:CAALFM_C107540CA
A0A1D8PE41	cal:CAALFM_C107520CA
A0A1D8PE30	cal:CAALFM_C107510WA
A0A1D8PE36	cal:CAALFM_C107500CA
A0A1D8PE62	cal:CAALFM_C107490CA
Q59PU6	cal:CAALFM_C107480CA
Q59PU5	cal:CAALFM_C107470CA
Q59PU4	cal:CAALFM_C107460CA
A0A1D8PEB3	cal:CAALFM_C108390CA
A0A1D8PE97	cal:CAALFM_C108400CA
A0A1D8PEB0	cal:CAALFM_C108410CA
A0A1D8PEB4	cal:CAALFM_C108420WA
Q59QD0	cal:CAALFM_C108430WA
A0A1D8PEB5	cal:CAALFM_C108440CA
P0CY33	cal:CAALFM_C108450CA
Q59QC7	cal:CAALFM_C108460CA
Q59QC6	cal:CAALFM_C108470WA
Q59QC4	cal:CAALFM_C108490WA
P30575	cal:CAALFM_C108500CA
Q59QC2	cal:CAALFM_C108510WA
Q59QC1	cal:CAALFM_C108520CA
A0A1D8PEF2	cal:CAALFM_C108530WA
Q59QB9	cal:CAALFM_C108540CA
Q59QB8	cal:CAALFM_C108550CA
Q59QB7	cal:CAALFM_C108560WA
A0A1D8PEC2	cal:CAALFM_C108570CA
Q59QB4	cal:CAALFM_C108580CA
Q92206	cal:CAALFM_C108590CA
P87163	cal:CAALFM_C108600CA
Q59QA9	cal:CAALFM_C108610CA
A0A1D8PD43	cal:CAALFM_C103860CA
A0A1D8PD58	cal:CAALFM_C103870CA
A0A1D8PD45	cal:CAALFM_C103880CA
A0A1D8PD63	cal:CAALFM_C103900WA
A0A1D8PD40	cal:CAALFM_C103910CA
Q59QL0	cal:CAALFM_C103920CA
A0A1D8PD60	cal:CAALFM_C103930WA
A0A1D8PD61	cal:CAALFM_C103940WA
A0A1D8PD49	cal:CAALFM_C103950CA
A0A1D8PD53	cal:CAALFM_C103960CA
Q59QH6	cal:CAALFM_C103980WA
A0A1D8PD55	cal:CAALFM_C103990WA
Q59QH4	cal:CAALFM_C104000CA
Q59QH2	cal:CAALFM_C104020CA
A0A1D8PD81	cal:CAALFM_C104030WA
Q59QH0	cal:CAALFM_C104040CA
Q59QG8	cal:CAALFM_C104050CA
Q59RC4	cal:CAALFM_C104460CA
Q59RC2	cal:CAALFM_C104470CA
A0A1D8PDA9	cal:CAALFM_C104480CA
A0A1D8PDB1	cal:CAALFM_C104490WA
Q59RB8	cal:CAALFM_C104500WA
Q59RB7	cal:CAALFM_C104510WA
A0A1D8PDB2	cal:CAALFM_C104530CA
A0A1D8PDC9	cal:CAALFM_C104540CA
Q59RB3	cal:CAALFM_C104550WA
Q59RB2	cal:CAALFM_C104560WA
A0A1D8PDB7	cal:CAALFM_C104570CA
Q59RB0	cal:CAALFM_C104580CA
A0A1D8PDC7	cal:CAALFM_C104600CA
A0A1D8PDC2	cal:CAALFM_C104620WA
Q59TA9	cal:CAALFM_C102030CA
Q59TA8	cal:CAALFM_C102020WA
A0A1D8PCP9	cal:CAALFM_C102000WA
Q59TA5	cal:CAALFM_C101990WA
A0A1D8PCL1	cal:CAALFM_C101980WA
Q59TA3	cal:CAALFM_C101950CA
Q59TA2	cal:CAALFM_C101940CA
A0A1D8PCM6	cal:CAALFM_C101920WA
A0A1D8PCL4	cal:CAALFM_C101910WA
A0A1D8PCL3	cal:CAALFM_C101900CA
A0A1D8PCP0	cal:CAALFM_C101890CA
A0A1D8PCM3	cal:CAALFM_C101880CA
Q59T95	cal:CAALFM_C101870CA
Q59T94	cal:CAALFM_C101860WA
Q59T93	cal:CAALFM_C101850CA
Q59T92	cal:CAALFM_C101840CA
Q59T91	cal:CAALFM_C101830CA
Q59T89	cal:CAALFM_C101820CA
Q59T88	cal:CAALFM_C101810CA
Q59T87	cal:CAALFM_C101800WA
A0A1D8PCL5	cal:CAALFM_C101780CA
A0A1D8PCJ7	cal:CAALFM_C101770WA
A0A1D8PCK2	cal:CAALFM_C101760WA
A0A1D8PCJ5	cal:CAALFM_C101750WA
Q59T80	cal:CAALFM_C101740WA
Q59TV8	cal:CAALFM_C111800CA
Q59TV7	cal:CAALFM_C111790WA
A0A1D8PF76	cal:CAALFM_C111770CA
A0A1D8PF88	cal:CAALFM_C111760CA
A0A1D8PF84	cal:CAALFM_C111750WA
Q59TV1	cal:CAALFM_C111740WA
A0A1D8PF82	cal:CAALFM_C111730WA
A0A1D8PF83	cal:CAALFM_C111720WA
A0A1D8PFB4	cal:CAALFM_C111710CA
Q59TU5	cal:CAALFM_C111700CA
Q59TU4	cal:CAALFM_C111690WA
A0A1D8PF63	cal:CAALFM_C111670WA
A0A1D8PF79	cal:CAALFM_C111660WA
Q59TU0	cal:CAALFM_C111650WA
Q59TT9	cal:CAALFM_C111640CA
Q59TT8	cal:CAALFM_C111630CA
Q59TT6	cal:CAALFM_C111620WA
A0A1D8PFA3	cal:CAALFM_C111610CA
A0A1D8PF69	cal:CAALFM_C111600WA
A0A1D8PF62	cal:CAALFM_C111590WA
Q59TT2	cal:CAALFM_C111580WA
A0A1D8PF73	cal:CAALFM_C111560CA
A0A1D8PF56	cal:CAALFM_C111550WA
Q59TS7	cal:CAALFM_C111530CA
Q59TS6	cal:CAALFM_C111520CA
A0A1D8PF96	cal:CAALFM_C111510CA
Q59TS4	cal:CAALFM_C111500CA
Q59TS3	cal:CAALFM_C111490CA
A0A1D8PF54	cal:CAALFM_C111480WA
A0A1D8PDF0	cal:CAALFM_C104950CA
Q59VI3	cal:CAALFM_C104940CA
Q59VI2	cal:CAALFM_C104930CA
A0A1D8PDG0	cal:CAALFM_C104910CA
Q59VL7	cal:CAALFM_C104900WA
A0A1D8PDE8	cal:CAALFM_C104890WA
Q59VH8	cal:CAALFM_C104880CA
Q59VH7	cal:CAALFM_C104870WA
A0A1D8PDE5	cal:CAALFM_C104860WA
Q59VH5	cal:CAALFM_C104840CA
A0A1D8PDE3	cal:CAALFM_C104830WA
Q59VH3	cal:CAALFM_C104820CA
A0A1D8PDD8	cal:CAALFM_C104810WA
A0A1D8PDE1	cal:CAALFM_C104800CA
Q59VH0	cal:CAALFM_C104790WA
A0A1D8PDD9	cal:CAALFM_C104780CA
Q59VG6	cal:CAALFM_C104770CA
A0A1D8PDF2	cal:CAALFM_C104760CA
A0A1D8PDC5	cal:CAALFM_C104750WA
A0A1D8PDE2	cal:CAALFM_C104740WA
Q59VG1	cal:CAALFM_C104730CA
Q59VF9	cal:CAALFM_C104710CA
A0A1D8PDD4	cal:CAALFM_C104700CA
A0A1D8PDC0	cal:CAALFM_C104690CA
A0A1D8PDD1	cal:CAALFM_C104680WA
Q59VF4	cal:CAALFM_C104670WA
A0A1D8PDC6	cal:CAALFM_C104660WA
A0A1D8PDB5	cal:CAALFM_C104650WA
A0A1D8PDD7	cal:CAALFM_C104640WA
A0A1D8PDD2	cal:CAALFM_C104630CA
A0A1D8PD51	cal:CAALFM_C103830CA
A0A1D8PD50	cal:CAALFM_C103820WA
A0A1D8PD64	cal:CAALFM_C103810CA
A0A1D8PD31	cal:CAALFM_C103800WA
Q59VR3	cal:CAALFM_C103790CA
A0A1D8PD39	cal:CAALFM_C103780CA
A0A1D8PD47	cal:CAALFM_C103760CA
A0A1D8PD35	cal:CAALFM_C103750WA
Q59VQ8	cal:CAALFM_C103740WA
A0A1D8PD38	cal:CAALFM_C103730CA
A0A1D8PD62	cal:CAALFM_C104060WA
Q59VQ3	cal:CAALFM_C104080WA
A0A1D8PD68	cal:CAALFM_C104090CA
P83781	cal:CAALFM_C104100CA
A0A1D8PD80	cal:CAALFM_C104110WA
Q59VP9	cal:CAALFM_C104120CA
Q59VP7	cal:CAALFM_C104130WA
A0A1D8PD78	cal:CAALFM_C104140WA
Q59VP4	cal:CAALFM_C104150CA
A0A1D8PD75	cal:CAALFM_C104160CA
Q59VP2	cal:CAALFM_C104170CA
Q59VP1	cal:CAALFM_C104180WA
Q59VP0	cal:CAALFM_C104190CA
A0A1D8PD79	cal:CAALFM_C104200CA
Q59VN7	cal:CAALFM_C104220CA
Q59VN4	cal:CAALFM_C104240CA
Q59VN4	cal:CAALFM_CR06800CA
Q59VN2	cal:CAALFM_C104260WA
Q59VN2	cal:CAALFM_CR06810WA
A0A1D8PD86	cal:CAALFM_C104270CA
Q59VN0	cal:CAALFM_C104280CA
P46587	cal:CAALFM_C104300CA
Q59VM7	cal:CAALFM_C104310CA
Q59VM6	cal:CAALFM_C104320WA
Q59VM4	cal:CAALFM_C104330WA
A0A1D8PDB8	cal:CAALFM_C104340CA
A0A1D8PCM4	cal:CAALFM_C102040CA
Q59VZ6	cal:CAALFM_C102050CA
Q59VZ4	cal:CAALFM_C102070WA
Q59VZ3	cal:CAALFM_C102080WA
A0A1D8PCP2	cal:CAALFM_C102090CA
A0A1D8PCQ7	cal:CAALFM_C102100WA
Q59VZ0	cal:CAALFM_C102110CA
Q59VY9	cal:CAALFM_C102120CA
Q59VY8	cal:CAALFM_C102130CA
A0A1D8PCN0	cal:CAALFM_C102150WA
Q59VY5	cal:CAALFM_C102160WA
Q59VY4	cal:CAALFM_C102170CA
A0A1D8PCM2	cal:CAALFM_C102180WA
Q59VY2	cal:CAALFM_C102190WA
Q59VY1	cal:CAALFM_C102200CA
A0A1D8PCQ8	cal:CAALFM_C102210WA
Q59VX9	cal:CAALFM_C102220CA
Q59VX8	cal:CAALFM_C102230WA
Q59VX7	cal:CAALFM_C102240WA
Q59VX6	cal:CAALFM_C102250WA
A0A1D8PCP6	cal:CAALFM_C102260CA
A0A1D8PCP4	cal:CAALFM_C102270CA
A0A1D8PCN8	cal:CAALFM_C102280CA
A0A1D8PCP8	cal:CAALFM_C102290CA
Q59VX1	cal:CAALFM_C102300WA
Q59W04	cal:CAALFM_C102310CA
A0A1D8PCP7	cal:CAALFM_C102320CA
Q59VW7	cal:CAALFM_C102350WA
Q59VW6	cal:CAALFM_C102360CA
A0A1D8PCR0	cal:CAALFM_C102370CA
Q59W68	cal:CAALFM_C111470CA
A0A1D8PF68	cal:CAALFM_C111450CA
A0A1D8PF47	cal:CAALFM_C111440CA
A0A1D8PF44	cal:CAALFM_C111430WA
Q59W63	cal:CAALFM_C111420WA
Q59W62	cal:CAALFM_C111400CA
Q59W60	cal:CAALFM_C111390WA
A0A1D8PF50	cal:CAALFM_C111380WA
A0A1D8PF46	cal:CAALFM_C111370CA
A0A1D8PF67	cal:CAALFM_C111350CA
Q59W55	cal:CAALFM_C111340WA
Q59W54	cal:CAALFM_C111330CA
A0A1D8PF34	cal:CAALFM_C111310CA
Q59W52	cal:CAALFM_C111300CA
Q59W51	cal:CAALFM_C111290WA
Q59W50	cal:CAALFM_C111280WA
A0A1D8PF41	cal:CAALFM_C111270WA
Q59W48	cal:CAALFM_C111250WA
A0A1D8PF32	cal:CAALFM_C111240CA
A0A1D8PF33	cal:CAALFM_C111230WA
Q59W44	cal:CAALFM_C111220CA
A0A1D8PF19	cal:CAALFM_C111210CA
A0A1D8PE20	cal:CAALFM_C107440WA
Q59WE5	cal:CAALFM_C107430WA
A0A1D8PE25	cal:CAALFM_C107420CA
Q59WE2	cal:CAALFM_C107410CA
Q59WE1	cal:CAALFM_C107400CA
Q59WE0	cal:CAALFM_C107390WA
Q59WD8	cal:CAALFM_C107380CA
P43079	cal:CAALFM_C107370CA
Q59WD5	cal:CAALFM_C107360WA
Q59WD3	cal:CAALFM_C107350CA
Q59WD1	cal:CAALFM_C107330WA
Q59WC9	cal:CAALFM_C107270WA
Q59WC8	cal:CAALFM_C107260CA
A0A1D8PE04	cal:CAALFM_C107250CA
Q59WC6	cal:CAALFM_C107240WA
Q59WC5	cal:CAALFM_C107230WA
Q59WC4	cal:CAALFM_C107220WA
Q59WC3	cal:CAALFM_C107210CA
Q59WC2	cal:CAALFM_C107200WA
Q59WC1	cal:CAALFM_C107190WA
Q59WC0	cal:CAALFM_C107180WA
Q59WB9	cal:CAALFM_C107170CA
Q59WB7	cal:CAALFM_C107140CA
A0A1D8PDZ7	cal:CAALFM_C107130CA
Q59WB3	cal:CAALFM_C107120WA
A0A1D8PF42	cal:CAALFM_C111200WA
A0A1D8PF23	cal:CAALFM_C111190WA
A0A1D8PF22	cal:CAALFM_C111170WA
Q59WK2	cal:CAALFM_C111160CA
A0A1D8PF61	cal:CAALFM_C111140WA
Q59WJ8	cal:CAALFM_C111130WA
Q59WJ7	cal:CAALFM_C111120CA
A0A1D8PF30	cal:CAALFM_C111110CA
Q59WJ5	cal:CAALFM_C111100WA
Q59WJ4	cal:CAALFM_C111090CA
Q59WJ3	cal:CAALFM_C111080WA
A0A1D8PF16	cal:CAALFM_C111070WA
Q59WI9	cal:CAALFM_C111020WA
A0A1D8PF18	cal:CAALFM_C111010CA
Q59WI7	cal:CAALFM_C111000CA
A0A1D8PF20	cal:CAALFM_C110990CA
Q59WI4	cal:CAALFM_C110980WA
A0A1D8PEZ5	cal:CAALFM_C110970WA
Q59WI0	cal:CAALFM_C110950CA
Q59WH7	cal:CAALFM_C110930CA
A0A1D8PF03	cal:CAALFM_C110920WA
Q59WH5	cal:CAALFM_C110910CA
A0A1D8PEZ3	cal:CAALFM_C110890CA
A0A1D8PF14	cal:CAALFM_C110880WA
Q59WH0	cal:CAALFM_C110860CA
A0A1D8PEY8	cal:CAALFM_C110850WA
A0A1D8PEZ9	cal:CAALFM_C110840CA
Q59WG7	cal:CAALFM_C110830WA
Q59WG6	cal:CAALFM_C110820CA
Q59WG5	cal:CAALFM_C110810WA
Q59WG4	cal:CAALFM_C110800CA
Q59WG3	cal:CAALFM_C110790WA
Q59WG0	cal:CAALFM_C110780CA
A0A1D8PEY1	cal:CAALFM_C110770WA
Q59WF8	cal:CAALFM_C110760WA
A0A1D8PEZ0	cal:CAALFM_C110740CA
A0A1D8PF26	cal:CAALFM_C110730WA
Q59WF4	cal:CAALFM_C110720CA
Q59WF2	cal:CAALFM_C110710CA
Q59WF0	cal:CAALFM_C110700CA
Q59WE9	cal:CAALFM_C110690WA
A0A1D8PFU4	cal:CAALFM_C113980CA
A0A1D8PFT4	cal:CAALFM_C113990WA
A0A1D8PFU3	cal:CAALFM_C114000CA
A0A1D8PFU1	cal:CAALFM_C114020WA
A0A1D8PFU2	cal:CAALFM_C114030WA
A0A1D8PFU6	cal:CAALFM_C114040WA
A0A1D8PFW0	cal:CAALFM_C114050CA
A0A1D8PFV8	cal:CAALFM_C114060WA
Q59ZX6	cal:CAALFM_C114080WA
A0A1D8PFT9	cal:CAALFM_C114100WA
A0A1D8PFV1	cal:CAALFM_C114110CA
Q59ZX3	cal:CAALFM_C114120CA
A0A1D8PFV0	cal:CAALFM_C114130WA
A0A1D8PFV9	cal:CAALFM_C114140CA
Q59ZW9	cal:CAALFM_C114150CA
A0A1D8PFW1	cal:CAALFM_C114160WA
A0A1D8PFW5	cal:CAALFM_C114170WA
A0A1D8PFU9	cal:CAALFM_C114180WA
Q59ZW4	cal:CAALFM_C114190CA
A0A1D8PFU7	cal:CAALFM_C114200WA
Q59ZW2	cal:CAALFM_C114210CA
A0A1D8PFV2	cal:CAALFM_C114220CA
A0A1D8PFW4	cal:CAALFM_C114230CA
A0A1D8PFW3	cal:CAALFM_C114240WA
A0A1D8PFX9	cal:CAALFM_C114250CA
Q59ZV5	cal:CAALFM_C114260CA
Q59ZV4	cal:CAALFM_C114270WA
A0A1D8PFV4	cal:CAALFM_C114280CA
A0A1D8PFW9	cal:CAALFM_C114300CA
