From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
WP_012296243.1,B1MAE8,unreviewed,B1MAE8_MYCA9,TraA/ATP-dependent exoDNAse/relaxase,MAB_p15c,Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus),1110
WP_012296244.1,B2I410,unreviewed,B2I410_MYCMM,"Replication protein, repA",repA MMAR_p01,Mycobacterium marinum (strain ATCC BAA-535 / M),358
WP_012296244.1,B1MAE9,unreviewed,B1MAE9_MYCA9,Putative replication protein RepA,MAB_p16c,Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus),358
WP_012296245.1,B1MAF0,unreviewed,B1MAF0_MYCA9,PPE family protein,MAB_p17,Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus),127
WP_012296247.1,B2I432,unreviewed,B2I432_MYCMM,FlgM domain-containing protein,MMAR_p24,Mycobacterium marinum (strain ATCC BAA-535 / M),130
WP_012296247.1,B1MAF2,unreviewed,B1MAF2_MYCA9,ParB_C domain-containing protein,MAB_p19c,Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus),130
WP_012296248.1,B1MAF3,unreviewed,B1MAF3_MYCA9,"Cobyrinic acid a,c-diamine synthase or chromosome partitioning protein ParA",MAB_p20c,Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus),268
WP_012296249.1,B1MAF4,unreviewed,B1MAF4_MYCA9,Abi family protein,MAB_p21c,Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543) (Mycobacterium abscessus),256
WP_012390405.1,B2I426,unreviewed,B2I426_MYCMM,FAD-dependent oxidoreductase,MMAR_p18,Mycobacterium marinum (strain ATCC BAA-535 / M),98
WP_012390408.1,B2I433,unreviewed,B2I433_MYCMM,Hypothetical membrane protein,MMAR_p25,Mycobacterium marinum (strain ATCC BAA-535 / M),68
WP_012390408.1,A0A848F1T1,unreviewed,A0A848F1T1_STACP,Uncharacterized protein,HHM13_11045,Staphylococcus capitis,68
WP_012390409.1,B2I434,unreviewed,B2I434_MYCMM,CopG family transcriptional regulator,MMAR_p27,Mycobacterium marinum (strain ATCC BAA-535 / M),75
WP_012390410.1,B2I435,unreviewed,B2I435_MYCMM,Phosphoenolpyruvate carboxylase,MMAR_p30,Mycobacterium marinum (strain ATCC BAA-535 / M),92
WP_012390411.1,A0A1E3R873,unreviewed,A0A1E3R873_MYCFV,DUF4240 domain-containing protein,BHQ18_27905,Mycolicibacterium flavescens (Mycobacterium flavescens),106
WP_012390411.1,B2I436,unreviewed,B2I436_MYCMM,DUF4240 domain-containing protein,MMAR_p31,Mycobacterium marinum (strain ATCC BAA-535 / M),106
WP_036405108.1,W9BA27,unreviewed,W9BA27_MYCCO,RHH_1 domain-containing protein,BN977_06328,Mycolicibacterium cosmeticum,65
WP_036405108.1,A0A1X0IID7,unreviewed,A0A1X0IID7_MYCRH,Toxin-antitoxin system,BST42_28565,Mycolicibacterium rhodesiae (Mycobacterium rhodesiae),65
WP_036405108.1,A0A8F9SE29,unreviewed,A0A8F9SE29_9MYCO,"Ribbon-helix-helix protein, CopG family",K0O64_29535,Mycobacterium pallens,65
WP_036405108.1,A0A132PB58,unreviewed,A0A132PB58_9MYCO,Toxin-antitoxin system,AFM11_35250,Mycolicibacterium wolinskyi,65
WP_003402602.1,A0A2S0KKZ2,unreviewed,A0A2S0KKZ2_9ACTN,AURKAIP1/COX24 domain-containing protein,C6V83_17055,Gordonia iterans,33
WP_003402602.1,A0A7T1F7J0,unreviewed,A0A7T1F7J0_MYCPC,AURKAIP1/COX24 domain-containing protein,MAPS_20090,Mycobacterium avium subsp. paratuberculosis S397,33
WP_003402602.1,Q0SF20,unreviewed,Q0SF20_RHOJR,DUF1713 domain-containing protein,RHA1_ro02059,Rhodococcus jostii (strain RHA1),33
WP_003402602.1,A0A426R6J8,unreviewed,A0A426R6J8_9NOCA,AURKAIP1/COX24 domain-containing protein,DK926_01550,Rhodococcus sp. Eu-32,33
WP_003402602.1,A0A0D8HZC9,unreviewed,A0A0D8HZC9_RHOSX,DUF1713 domain-containing protein,SZ00_00061,Rhodococcus sp. (strain AD45),33
WP_003402602.1,A0A7T7RMQ6,unreviewed,A0A7T7RMQ6_9NOCA,AURKAIP1/COX24 domain-containing protein,INP59_18255,Rhodococcus pyridinivorans,33
WP_003402602.1,A0A4P7H5I7,unreviewed,A0A4P7H5I7_9NOCA,AURKAIP1/COX24 domain-containing protein,DMB37_17660,Nocardia sp. CS682,33
WP_003402602.1,G0TPL0,unreviewed,G0TPL0_MYCCP,DUF1713 domain-containing protein,MCAN_05031,Mycobacterium canettii (strain CIPT 140010059),33
WP_003402602.1,A0A165M2T2,unreviewed,A0A165M2T2_RHOFA,DUF1713 domain-containing protein,A3L23_02803,Rhodococcus fascians D188,33
WP_003402602.1,A0A2G8BJD4,unreviewed,A0A2G8BJD4_9MYCO,AURKAIP1/COX24 domain-containing protein,BMW24_001860,Mycobacterium heckeshornense,33
WP_003402602.1,A0A5S9PXT2,unreviewed,A0A5S9PXT2_MYCVN,DUF1713 domain-containing protein,AELLOGFF_00756,Mycolicibacterium vanbaalenii (Mycobacterium vanbaalenii),33
WP_003402602.1,H0JRU0,unreviewed,H0JRU0_9NOCA,DUF1713 domain-containing protein,AK37_11936,Rhodococcus pyridinivorans AK37,33
WP_003402602.1,A0A3P4A6X4,unreviewed,A0A3P4A6X4_MYCHD,DUF1713 domain-containing protein,MHAS_04870,Mycolicibacterium hassiacum (strain DSM 44199 / CIP 105218 / JCM 12690 / 3849) (Mycobacterium hassiacum),33
WP_003402602.1,H6R3D5,unreviewed,H6R3D5_NOCCG,DUF1713 domain-containing protein,NOCYR_4982,Nocardia cyriacigeorgica (strain GUH-2),33
WP_003402602.1,A0A561STA2,unreviewed,A0A561STA2_9PSEU,Uncharacterized protein DUF1713,FHX44_114019,Pseudonocardia hierapolitana,33
WP_003402602.1,K8XIE9,unreviewed,K8XIE9_RHOOP,DUF1713 domain-containing protein,WSS_A18341,Rhodococcus opacus M213,33
WP_003402602.1,K0F7L4,unreviewed,K0F7L4_NOCBR,DUF1713 domain-containing protein,O3I_038875,Nocardia brasiliensis ATCC 700358,33
WP_003402602.1,I0WB51,unreviewed,I0WB51_RHOOP,DUF1713 domain-containing protein,W59_32848,Rhodococcus imtechensis RKJ300 = JCM 13270,33
WP_003402602.1,A0A857AUK2,unreviewed,A0A857AUK2_CORPS,AURKAIP1/COX24 domain-containing protein,CP258_01430,Corynebacterium pseudotuberculosis 258,33
WP_003402602.1,A0A6H0S1F5,unreviewed,A0A6H0S1F5_9MYCO,AURKAIP1/COX24 domain-containing protein,EXE63_10745,Mycobacterium frederiksbergense,33
WP_003402602.1,A0A554R3D1,unreviewed,A0A554R3D1_9NOCA,AURKAIP1/COX24 domain-containing protein,FFI94_022540,Rhodococcus sp. KBS0724,33
WP_003402602.1,A0A1N3XY02,unreviewed,A0A1N3XY02_9MYCO,Protein of uncharacterized function (DUF1713),SAMEA2071181_05479 SAMEA2259684_03119 SAMEA2275847_01023,Mycobacteroides abscessus subsp. abscessus,33
WP_003402602.1,K0UDD3,unreviewed,K0UDD3_MYCVA,DUF1713 domain-containing protein,MVAC_26979,Mycolicibacterium vaccae ATCC 25954,33
WP_003402602.1,A0A8E4KRX1,unreviewed,A0A8E4KRX1_9MYCO,AURKAIP1/COX24 domain-containing protein,GAN17_04010,Mycobacterium kubicae,33
WP_003402602.1,A0A543F8V0,unreviewed,A0A543F8V0_9NOCA,Uncharacterized protein DUF1713,FB390_1860,Nocardia bhagyanarayanae,33
WP_003402602.1,W5Y5I2,unreviewed,W5Y5I2_9CORY,DUF1713 domain-containing protein,B843_01855,Corynebacterium vitaeruminis DSM 20294,33
WP_003402602.1,A0A1X0H8V9,unreviewed,A0A1X0H8V9_MYCMB,Uncharacterized protein,BST34_06840,Mycolicibacterium monacense DSM 44395,33
WP_003402602.1,A0A8H2JF91,unreviewed,A0A8H2JF91_9MYCO,AURKAIP1/COX24 domain-containing protein,C1S78_023970 C1S78_23930,Mycolicibacterium mucogenicum DSM 44124,33
WP_003402602.1,A0A0U0W9W5,unreviewed,A0A0U0W9W5_MYCBE,DUF1713 domain-containing protein,BN971_03036,Mycobacterium bohemicum DSM 44277,33
WP_003402602.1,A0A1X0BN58,unreviewed,A0A1X0BN58_MYCCF,DUF1713 domain-containing protein,BST21_19820,Mycolicibacterium celeriflavum (Mycobacterium celeriflavum),33
WP_003402602.1,A0A1W9Z981,unreviewed,A0A1W9Z981_MYCAI,DUF1713 domain-containing protein,BST14_22275,Mycobacterium arosiense ATCC BAA-1401 = DSM 45069,33
WP_003402602.1,A0A197SC24,unreviewed,A0A197SC24_MYCLR,DUF1713 domain-containing protein,A8144_10670,Mycobacterium leprae 3125609,33
WP_003402602.1,A0A494SWT6,unreviewed,A0A494SWT6_9NOCA,AURKAIP1/COX24 domain-containing protein,D8W71_25250,Rhodococcus sp. P1Y,33
WP_003402602.1,A0A8U0H511,unreviewed,A0A8U0H511_9NOCA,AURKAIP1/COX24 domain-containing protein,M0639_08095,Rhodococcus qingshengii JCM 15477,33
WP_003402602.1,A0A829C8K1,unreviewed,A0A829C8K1_9MYCO,DUF1713 domain-containing protein,MORY_03068,Mycobacterium orygis 112400015,33
WP_003402602.1,V8CUS8,unreviewed,V8CUS8_9NOCA,DUF1713 domain-containing protein,W823_21385,Williamsia sp. D3,33
WP_003402602.1,R7YC36,unreviewed,R7YC36_9ACTN,DUF1713 domain-containing protein,GTC6_07991,Gordonia terrae C-6,33
WP_003402602.1,A0A7X6M1A4,unreviewed,A0A7X6M1A4_9NOCA,AURKAIP1/COX24 domain-containing protein,HGA07_22525,Nocardia veterana,33
WP_003402602.1,A0A1H4XUF8,unreviewed,A0A1H4XUF8_RHOJO,DUF1713 domain-containing protein,SAMN04490220_3476,Rhodococcus jostii,33
WP_003402602.1,A0A7X6MTD4,unreviewed,A0A7X6MTD4_9MYCO,AURKAIP1/COX24 domain-containing protein,HGA11_23420,Mycolicibacterium septicum DSM 44393,33
WP_003402602.1,A0A1N7CW52,unreviewed,A0A1N7CW52_9NOCA,DUF1713 domain-containing protein,SAMN05445060_0401,Williamsia sterculiae,33
WP_003402602.1,A0A378X6J3,unreviewed,A0A378X6J3_9NOCA,Mitochondrial domain of uncharacterized function (DUF1713),NCTC13184_06840,Nocardia africana,33
WP_003402602.1,A0A2N3VC54,unreviewed,A0A2N3VC54_9NOCA,Uncharacterized protein DUF1713,ATK86_3611,Nocardia fluminea,33
WP_003402602.1,A0A2L2JQ76,unreviewed,A0A2L2JQ76_9NOCA,AURKAIP1/COX24 domain-containing protein (Mitochondrial domain of uncharacterized function (DUF1713)),C5B73_11430 FEK34_21070 FEK35_28040 GV789_05470 GV790_03040 GV791_04170 NCTC10797_03779,Nocardia cyriacigeorgica,33
WP_003402602.1,A0A386U0X0,unreviewed,A0A386U0X0_9MYCO,AURKAIP1/COX24 domain-containing protein,C0J29_04540 EUA02_18350,Mycobacterium paragordonae,33
WP_003402602.1,W5TRA0,unreviewed,W5TRA0_9NOCA,DUF1713 domain-containing protein,NONO_c70360,Nocardia nova SH22a,33
WP_003402602.1,W9DBF7,unreviewed,W9DBF7_9ACTN,DUF1713 domain-containing protein,V525_15705,Gordonia alkanivorans CGMCC 6845,33
WP_003402602.1,W3ZVF0,unreviewed,W3ZVF0_RHORH,DUF1713 domain-containing protein,RR21198_0501,Rhodococcus rhodochrous ATCC 21198,33
WP_003402602.1,A0A1X2LZ91,unreviewed,A0A1X2LZ91_9MYCO,AURKAIP1/COX24 domain-containing protein,B8W66_03420,Mycobacterium decipiens,33
WP_003402602.1,A0A225TQJ9,unreviewed,A0A225TQJ9_9NOCA,AURKAIP1/COX24 domain-containing protein,B9C99_04235,Rhodococcus sp. BUPNP1,33
WP_003402602.1,V9XHT9,unreviewed,V9XHT9_9NOCA,DUF1713 domain-containing protein,Y013_09390,Rhodococcus pyridinivorans SB3094,33
WP_003402602.1,A0A4R6PX76,unreviewed,A0A4R6PX76_NOCIG,Uncharacterized protein DUF1713,DFR75_1011908,Nocardia ignorata,33
WP_003402602.1,A0A0H5RQ88,unreviewed,A0A0H5RQ88_9MYCO,DUF1713 domain-containing protein,BN2156_03177,Mycolicibacterium neworleansense,33
WP_003402602.1,A0A410WBC5,unreviewed,A0A410WBC5_9CORY,DUF1713 domain-containing protein,CPELA_09925,Corynebacterium pelargi,33
WP_003402602.1,A0A1X0LB48,unreviewed,A0A1X0LB48_9MYCO,DUF1713 domain-containing protein,B4U45_17870 LAUMK42_00738,Mycobacterium persicum,33
WP_003402602.1,A0A1Z4F2R2,unreviewed,A0A1Z4F2R2_9MYCO,DUF1713 domain-containing protein,MSTE_04170,[Mycobacterium] stephanolepidis,33
WP_003402602.1,A0A8G1AS03,unreviewed,A0A8G1AS03_9MYCO,AURKAIP1/COX24 domain-containing protein,K3U96_23095,Mycobacterium holsaticum,33
WP_003402602.1,A0A2I9DA01,unreviewed,A0A2I9DA01_9NOCA,DUF1713 domain-containing protein,Br6_03501,Rhodococcus sp. Br-6,33
WP_003402602.1,A0A2W5K9I0,unreviewed,A0A2W5K9I0_9ACTN,AURKAIP1/COX24 domain-containing protein,DI579_04430 LC603019_00642,Lawsonella clevelandensis,33
WP_003402602.1,A0A1W0AY30,unreviewed,A0A1W0AY30_9NOCA,DUF1713 domain-containing protein,B0T46_19710,Nocardia donostiensis,33
WP_003402602.1,A0A1X0JC89,unreviewed,A0A1X0JC89_9MYCO,DUF1713 domain-containing protein,BST43_01945,Mycobacteroides saopaulense,33
WP_003402602.1,A0A1H2JZZ7,unreviewed,A0A1H2JZZ7_9ACTN,DUF1713 domain-containing protein,SAMN04488548_1342701,Gordonia westfalica,33
WP_003402602.1,A0A2N6T9Z2,unreviewed,A0A2N6T9Z2_9CORY,AURKAIP1/COX24 domain-containing protein,CJ202_08015 DI525_06310,Corynebacterium kroppenstedtii,33
WP_003402602.1,A0A438BGW2,unreviewed,A0A438BGW2_9NOCA,AURKAIP1/COX24 domain-containing protein,EGT67_07995,Rhodococcus agglutinans,33
WP_003402602.1,A0A143Q5P8,unreviewed,A0A143Q5P8_9NOCA,DUF1713 domain-containing protein,A3Q40_00253,Rhodococcus sp. PBTS 1,33
WP_003402602.1,A0A7D6DZF1,unreviewed,A0A7D6DZF1_9MYCO,AURKAIP1/COX24 domain-containing protein,H0P51_04220,Mycobacterium vicinigordonae,33
WP_003402602.1,A0A290XKM8,unreviewed,A0A290XKM8_9ACTN,AURKAIP1/COX24 domain-containing protein,CNO18_04270,Gordonia sp. 1D,33
WP_003402602.1,A0A2U1ZKM9,unreviewed,A0A2U1ZKM9_9ACTN,Mitochondrial domain of uncharacterized function (DUF1713),ACN93_08720 NCTC8139_03343,Gordonia paraffinivorans,33
WP_003402602.1,A0A2A2ZCD7,unreviewed,A0A2A2ZCD7_MYCAV,AURKAIP1/COX24 domain-containing protein,CKJ66_23130 CKJ75_21415,Mycobacterium avium,33
WP_003402602.1,A0A7Y4PJF9,unreviewed,A0A7Y4PJF9_MYCFO,AURKAIP1/COX24 domain-containing protein,HGK70_24405 HGK73_24215,Mycolicibacterium fortuitum (Mycobacterium fortuitum),33
WP_003402602.1,A0A653F6K6,unreviewed,A0A653F6K6_MYCKA,DUF1713 domain-containing protein,BIN_B_05229,Mycobacterium kansasii,33
WP_003402602.1,A0A809IDG4,unreviewed,A0A809IDG4_MYCPC,AURKAIP1/COX24 domain-containing protein,EC390_09870,Mycobacterium paratuberculosis,33
WP_003402602.1,A0A0E8NNI2,unreviewed,A0A0E8NNI2_MYCTX,AURKAIP1/COX24 domain-containing protein (Protein of uncharacterized function (DUF1713)),CAB90_00574 E5M05_19115 E5M23_11885 E5M52_18600 E5M78_18505 ERS007661_00762 ERS007663_04003 ERS007665_03324 ERS007670_01355 ERS007679_03418 ERS007681_00515 ERS007688_01518 ERS007720_01749 ERS007722_02160 ERS007741_02064 ERS027646_00754 ERS027659_02191 ERS027661_00626 SAMEA2683035_00978,Mycobacterium tuberculosis,33
WP_003402602.1,A0A4Y6ISS3,unreviewed,A0A4Y6ISS3_MYCCH,AURKAIP1/COX24 domain-containing protein,FJK96_21250,Mycobacteroides chelonae (Mycobacterium chelonae),33
WP_003402602.1,A0A1X0EI36,unreviewed,A0A1X0EI36_MYCMA,DUF1713 domain-containing protein,BST29_05025,Mycobacterium malmoense,33
WP_003402602.1,A0A1X0KHL7,unreviewed,A0A1X0KHL7_MYCSC,DUF1713 domain-containing protein,BST44_11445,Mycobacterium scrofulaceum,33
WP_003402602.1,A0A1X0Y7M7,unreviewed,A0A1X0Y7M7_MYCSI,AURKAIP1/COX24 domain-containing protein,B5M45_12150 F0Q45_05395,Mycobacterium simiae (Mycobacterium habana),33
WP_003402602.1,A0A255DEB7,unreviewed,A0A255DEB7_9MYCO,AURKAIP1/COX24 domain-containing protein,CG716_17950,Mycolicibacterium sphagni,33
WP_003402602.1,A0A3S4VNA9,unreviewed,A0A3S4VNA9_MYCAU,Protein of uncharacterized function (DUF1713),NCTC10437_00699,Mycolicibacterium aurum (Mycobacterium aurum),33
WP_003402602.1,A0A1G6RMR1,unreviewed,A0A1G6RMR1_MYCNE,DUF1713 domain-containing protein,SAMN04488581_1768,Mycolicibacterium neoaurum (Mycobacterium neoaurum),33
WP_003402602.1,A0A8G1F779,unreviewed,A0A8G1F779_9MYCO,AURKAIP1/COX24 domain-containing protein,K3U95_04790,Mycobacterium senegalense,33
WP_003402602.1,A0A378RH36,unreviewed,A0A378RH36_9MYCO,Protein of uncharacterized function (DUF1713),NCTC10820_02377,Mycolicibacterium aichiense,33
WP_003402602.1,A0A0J6W7H1,unreviewed,A0A0J6W7H1_MYCCU,DUF1713 domain-containing protein,MCHUDSM44219_02732,Mycolicibacterium chubuense (Mycobacterium chubuense),33
WP_003402602.1,A0A1T3WKX8,unreviewed,A0A1T3WKX8_9MYCO,AURKAIP1/COX24 domain-containing protein,BV510_06895 CRI78_08085,Mycobacterium diernhoferi,33
WP_003402602.1,A0A3M0H6U1,unreviewed,A0A3M0H6U1_9NOCA,AURKAIP1/COX24 domain-containing protein,AYK61_24810,Rhodococcus sp. SBT000017,33
WP_003402602.1,A0A378SIC4,unreviewed,A0A378SIC4_9MYCO,Protein of uncharacterized function (DUF1713),NCTC10742_00810,Mycolicibacterium gilvum,33
WP_003402602.1,A0A0J6YUB5,unreviewed,A0A0J6YUB5_9MYCO,AURKAIP1/COX24 domain-containing protein,EUA04_05685 MOBUDSM44075_02586,Mycolicibacterium obuense,33
WP_003402602.1,A0A378Y8Z3,unreviewed,A0A378Y8Z3_9NOCA,AURKAIP1/COX24 domain-containing protein (Mitochondrial domain of uncharacterized function (DUF1713)),FOH10_34550 NCTC1934_01143,Nocardia otitidiscaviarum,33
WP_003402602.1,A0A143QHM3,unreviewed,A0A143QHM3_RHOFA,AURKAIP1/COX24 domain-containing protein,A3Q41_00557 CH298_15420,Rhodococcus fascians,33
WP_003402602.1,A0A2T1HJT9,unreviewed,A0A2T1HJT9_RHORH,AURKAIP1/COX24 domain-containing protein,C6369_002965 D1O33_11595 GSM98_09405,Rhodococcus rhodochrous,33
WP_003402602.1,A0A8D4FXP0,unreviewed,A0A8D4FXP0_9NOCA,AURKAIP1/COX24 domain-containing protein,CSW53_15715,Rhodococcus ruber,33
WP_003402602.1,A0A1F2Q5H5,unreviewed,A0A1F2Q5H5_RHOER,AURKAIP1/COX24 domain-containing protein,BS297_30515 DVG80_12575 I3517_09520 RERY_01850,Rhodococcus erythropolis (Arthrobacter picolinophilus),33
WP_003402602.1,A0A1H7JB33,unreviewed,A0A1H7JB33_9NOCA,DUF1713 domain-containing protein,SAMN05444583_103131,Rhodococcus maanshanensis,33
WP_003402602.1,A0A853AE25,unreviewed,A0A853AE25_9PSEU,DUF1713 domain-containing protein,HNR68_001015,Saccharopolyspora hordei,33
WP_003402602.1,A0A235G6X9,unreviewed,A0A235G6X9_9NOCA,Uncharacterized protein DUF1713,BDB13_2299,Rhodococcus sp. OK302,33
WP_003402602.1,A0A1X1AY91,unreviewed,A0A1X1AY91_9NOCA,AURKAIP1/COX24 domain-containing protein,BFL43_15285,Williamsia sp. 1135,33
WP_003402602.1,A1UAP1,unreviewed,A1UAP1_MYCSK,DUF1713 domain-containing protein,Mkms_0683,Mycobacterium sp. (strain KMS),33
WP_003402602.1,A0A261D1Z8,unreviewed,A0A261D1Z8_9NOCA,AURKAIP1/COX24 domain-containing protein,BH683_016125,Williamsia sp. 1138,33
WP_003402602.1,A0A842GYT1,unreviewed,A0A842GYT1_9NOCA,AURKAIP1/COX24 domain-containing protein,H0B42_09670,Rhodococcus aetherivorans,33
WP_003402602.1,A0A1Q8I7F2,unreviewed,A0A1Q8I7F2_9NOCA,DUF1713 domain-containing protein,BKE56_027420,Rhodococcus sp. M8,33
WP_003402602.1,A0A1X0A5V7,unreviewed,A0A1X0A5V7_9MYCO,DUF1713 domain-containing protein,BST13_32830,Mycobacterium aquaticum,33
WP_003402602.1,A0A1P8X6Q2,unreviewed,A0A1P8X6Q2_9MYCO,DUF1713 domain-containing protein,BVC93_05620,Mycobacterium sp. MS1601,33
