From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
WP_003373491.1,A0A4Q0V314,unreviewed,A0A4Q0V314_CLOTA,50S ribosomal protein L36,rpmJ DP129_06375 DP130_08595,Clostridium tetani,37
WP_003373491.1,A0A285BGS6,unreviewed,A0A285BGS6_9FIRM,50S ribosomal protein L36,rpmJ SAMN05660242_2053,Thermoanaerobacterium sp. RBIITD,37
WP_003373491.1,A0A0M3DEW4,unreviewed,A0A0M3DEW4_9CLOT,50S ribosomal protein L36,rpmJ VN21_12225,Paraclostridium benzoelyticum,37
WP_003373491.1,A0A343J9H0,unreviewed,A0A343J9H0_9CLOT,50S ribosomal protein L36,rpmJ BEN51_01330,Clostridium isatidis,37
WP_003373491.1,A0A1T4X0B2,unreviewed,A0A1T4X0B2_9CLOT,50S ribosomal protein L36,rpmJ SAMN05428976_10530,Clostridium sp. USBA 49,37
WP_003373491.1,A0A3D5NPF6,unreviewed,A0A3D5NPF6_9CLOT,50S ribosomal protein L36,rpmJ DHM90_03390,Clostridiaceae bacterium,37
WP_003373491.1,Q8XHU7,reviewed,RL36_CLOPE,50S ribosomal protein L36,rpmJ CPE2380,Clostridium perfringens (strain 13 / Type A),37
WP_003373491.1,Q0TMS1,reviewed,RL36_CLOP1,50S ribosomal protein L36,rpmJ CPF_2689,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),37
WP_003373491.1,A0A2Z4WCJ6,unreviewed,A0A2Z4WCJ6_9CLOT,50S ribosomal protein L36,rpmJ C3495_12100,Clostridiaceae bacterium 14S0207,37
WP_003373491.1,A0A097ATM2,unreviewed,A0A097ATM2_THEKI,50S ribosomal protein L36,rpmJ TKV_c20330,Thermoanaerobacter kivui (Acetogenium kivui),37
WP_003373491.1,A0A4R1Q2T0,unreviewed,A0A4R1Q2T0_9FIRM,50S ribosomal protein L36,rpmJ EV210_102458,Anaerospora hongkongensis,37
WP_003373491.1,A0A084JAK0,unreviewed,A0A084JAK0_9CLOT,50S ribosomal protein L36,rpmJ IO99_11430,Clostridium sulfidigenes,37
WP_003373491.1,B0KCM4,reviewed,RL36_THEP3,50S ribosomal protein L36,rpmJ Teth39_0398,Thermoanaerobacter pseudethanolicus (strain ATCC 33223 / 39E) (Clostridium thermohydrosulfuricum),37
WP_003373491.1,A0A1D7XGE8,unreviewed,A0A1D7XGE8_9CLOT,50S ribosomal protein L36,rpmJ BGI42_01200,Clostridium taeniosporum,37
WP_003373491.1,B0K5R7,reviewed,RL36_THEPX,50S ribosomal protein L36,rpmJ Teth514_0891,Thermoanaerobacter sp. (strain X514),37
WP_003373491.1,B1RBN4,unreviewed,B1RBN4_CLOPF,50S ribosomal protein L36,rpmJ AC1_2947,Clostridium perfringens B str. ATCC 3626,37
WP_003373491.1,B1BQN8,unreviewed,B1BQN8_CLOPF,50S ribosomal protein L36,rpmJ AC3_3004,Clostridium perfringens E str. JGS1987,37
WP_003373491.1,B1V784,unreviewed,B1V784_CLOPF,50S ribosomal protein L36,rpmJ CJD_2998,Clostridium perfringens D str. JGS1721,37
WP_003373491.1,B2UYD5,reviewed,RL36_CLOBA,50S ribosomal protein L36,rpmJ CLH_0262,Clostridium botulinum (strain Alaska E43 / Type E3),37
WP_003373491.1,E8UV08,unreviewed,E8UV08_THEBF,50S ribosomal protein L36,rpmJ Thebr_0408,Thermoanaerobacter brockii subsp. finnii (strain ATCC 43586 / DSM 3389 / AKO-1) (Thermoanaerobacter finnii),37
WP_003373491.1,D9SX75,unreviewed,D9SX75_CLOC7,50S ribosomal protein L36,rpmJ Clocel_3708,Clostridium cellulovorans (strain ATCC 35296 / DSM 3052 / OCM 3 / 743B),37
WP_003373491.1,G2MVS9,unreviewed,G2MVS9_9THEO,50S ribosomal protein L36,rpmJ Thewi_2231,Thermoanaerobacter wiegelii Rt8.B1,37
WP_003373491.1,A0A1I0Z3T8,unreviewed,A0A1I0Z3T8_9CLOT,50S ribosomal protein L36,rpmJ SAMN04488528_101728,Clostridium frigidicarnis,37
WP_003373491.1,I9KSE9,unreviewed,I9KSE9_9THEO,50S ribosomal protein L36,rpmJ ThesiDRAFT1_0744,Thermoanaerobacter siderophilus SR4,37
WP_003373491.1,B2TIK0,reviewed,RL36_CLOBB,50S ribosomal protein L36,rpmJ CLL_A0263,Clostridium botulinum (strain Eklund 17B / Type B),37
WP_003448442.1,A0A317TQ00,unreviewed,A0A317TQ00_CLOPF,Dicarboxylate transporter (YfcC family protein),CYK96_09315 NCTC10719_00930 NCTC3182_03058,Clostridium perfringens,502
WP_003448442.1,A0A0H2YT46,unreviewed,A0A0H2YT46_CLOP1,Putatve dicarboxylate transporter,CPF_1242,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),502
WP_003448442.1,B1V2S5,unreviewed,B1V2S5_CLOPF,Putatve dicarboxylate transporter,CJD_1410,Clostridium perfringens D str. JGS1721,502
WP_003448542.1,A0A174HD40,unreviewed,A0A174HD40_CLOPF,DUF1659 domain-containing protein (Protein of uncharacterized function (DUF1659)),CYK96_03545 ERS852446_02625 G6Z15_12985 G6Z34_16625 I9008_002783 NCTC10240_00146 NCTC10578_00153 NCTC10719_03547 NCTC3182_00922 NCTC8081_03039,Clostridium perfringens,75
WP_003448542.1,A0A0H2YTB3,unreviewed,A0A0H2YTB3_CLOP1,DUF1659 domain-containing protein,CPF_0109,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),75
WP_003448542.1,B1RBL8,unreviewed,B1RBL8_CLOPF,DUF1659 domain-containing protein,AC1_0133,Clostridium perfringens B str. ATCC 3626,75
WP_003448542.1,B1BS87,unreviewed,B1BS87_CLOPF,DUF1659 domain-containing protein,AC3_0220,Clostridium perfringens E str. JGS1987,75
WP_003448546.1,A0A2X2Y1P4,unreviewed,A0A2X2Y1P4_CLOPF,L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27),ldh CYK96_03495 G6Z34_16680 I9008_002793 NCTC10578_00143 NCTC10719_03557,Clostridium perfringens,317
WP_003448546.1,Q8XP62,reviewed,LDH_CLOPE,L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27),ldh CPE0103,Clostridium perfringens (strain 13 / Type A),317
WP_003448546.1,Q0TUX8,reviewed,LDH_CLOP1,L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27),ldh CPF_0098,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),317
WP_003448546.1,B1RAT8,unreviewed,B1RAT8_CLOPF,L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27),ldh AC1_0122,Clostridium perfringens B str. ATCC 3626,317
WP_003448546.1,B1BXD0,unreviewed,B1BXD0_CLOPF,L-lactate dehydrogenase (L-LDH) (EC 1.1.1.27),ldh AC3_0118,Clostridium perfringens E str. JGS1987,317
WP_003448555.1,A0A174HA04,unreviewed,A0A174HA04_CLOPF,Glycerol dehydrogenase (EC 1.1.1.6),gldA CYK66_13990 CYK68_13565 CYK96_03475 ERS852446_02639 G6Z15_12915 G6Z34_16885 I9008_002797 I9088_002208 NCTC10578_00139 NCTC10719_03562 NCTC3182_00936,Clostridium perfringens,376
WP_003448555.1,A0A0H2YQ72,unreviewed,A0A0H2YQ72_CLOP1,Glycerol dehydrogenase (EC 1.1.1.6),gldA CPF_0094,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),376
WP_003448555.1,B1RAT4,unreviewed,B1RAT4_CLOPF,Glycerol dehydrogenase (EC 1.1.1.6),gldA AC1_0118,Clostridium perfringens B str. ATCC 3626,376
WP_003448555.1,B1BXD4,unreviewed,B1BXD4_CLOPF,Glycerol dehydrogenase (EC 1.1.1.6),gldA AC3_0114,Clostridium perfringens E str. JGS1987,376
WP_003448555.1,B1V4I3,unreviewed,B1V4I3_CLOPF,Glycerol dehydrogenase (EC 1.1.1.6),gldA CJD_0127,Clostridium perfringens D str. JGS1721,376
WP_003448558.1,A0A133MWC1,unreviewed,A0A133MWC1_CLOPF,CopG family transcriptional regulator (FeFe hydrogenase system regulator) (Putative iron-only hydrogenase system regulator),CYK66_13930 CYK68_13505 CYK96_03535 ERS852446_02627 G6Z03_14950 G6Z15_12975 G6Z34_16635 HMPREF3222_02466 I9008_002785 I9080_002764 I9088_002196 JFP838_00720 NCTC10578_00151 NCTC10719_03549 NCTC3182_00924,Clostridium perfringens,83
WP_003448558.1,Q8XP54,unreviewed,Q8XP54_CLOPE,Iron-only hydrogenase system regulator,CPE0111,Clostridium perfringens (strain 13 / Type A),83
WP_003448558.1,A0A0H2YR57,unreviewed,A0A0H2YR57_CLOP1,Iron-only hydrogenase system regulator,CPF_0107,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),83
WP_003448558.1,B1RBM0,unreviewed,B1RBM0_CLOPF,Iron-only hydrogenase system regulator,AC1_0131,Clostridium perfringens B str. ATCC 3626,83
WP_003448558.1,B1BS89,unreviewed,B1BS89_CLOPF,Iron-only hydrogenase system regulator,AC3_0218,Clostridium perfringens E str. JGS1987,83
WP_003448558.1,B1V4J6,unreviewed,B1V4J6_CLOPF,Iron-only hydrogenase system regulator,CJD_0140,Clostridium perfringens D str. JGS1721,83
WP_003448561.1,A0A174HFR4,unreviewed,A0A174HFR4_CLOPF,5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) (2-deoxy-5-keto-D-gluconate kinase) (DKG kinase),iolC_2 iolC iolC_1 CYK96_03415 ERS852446_02651 G6Z03_14815 G6Z34_16825 I9008_002809 I9088_002224 NCTC10578_00127 NCTC10719_03574,Clostridium perfringens,338
WP_003448561.1,Q8XP78,reviewed,IOLC_CLOPE,5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) (2-deoxy-5-keto-D-gluconate kinase) (DKG kinase),iolC CPE0087,Clostridium perfringens (strain 13 / Type A),338
WP_003448561.1,Q0TUZ4,reviewed,IOLC_CLOP1,5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) (2-deoxy-5-keto-D-gluconate kinase) (DKG kinase),iolC CPF_0082,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),338
WP_003448561.1,B1RAS2,unreviewed,B1RAS2_CLOPF,5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) (2-deoxy-5-keto-D-gluconate kinase) (DKG kinase),iolC AC1_0106,Clostridium perfringens B str. ATCC 3626,338
WP_003448561.1,B1BXE6,unreviewed,B1BXE6_CLOPF,5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) (2-deoxy-5-keto-D-gluconate kinase) (DKG kinase),iolC AC3_0102,Clostridium perfringens E str. JGS1987,338
WP_003448562.1,A0A381IVQ7,unreviewed,A0A381IVQ7_CLOPF,Crotonase (EC 4.2.1.17) (Short-chain-enoyl-CoA hydratase (EC 4.2.1.150)),echA8 ERS852446_02643 G6Z34_16865 I9008_002801 I9080_002737 NCTC10578_00135,Clostridium perfringens,258
WP_003448562.1,A0A0H2YUI7,unreviewed,A0A0H2YUI7_CLOP1,3-hydroxybutyryl-CoA dehydratase (EC 4.2.1.55),CPF_0090,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),258
WP_003448562.1,B1RAT0,unreviewed,B1RAT0_CLOPF,3-hydroxybutyryl-CoA dehydratase (EC 4.2.1.55),AC1_0114,Clostridium perfringens B str. ATCC 3626,258
WP_003448574.1,A0A174HAS5,unreviewed,A0A174HAS5_CLOPF,Solute:sodium symporter family transporter (Symporter YidK),yidK ERS852446_02646 G6Z15_12860 I9008_002804 I9080_002734 NCTC10578_00132 NCTC10719_03569 NCTC3182_00943,Clostridium perfringens,529
WP_003448574.1,A0A0H2YTE9,unreviewed,A0A0H2YTE9_CLOP1,Sodium/solute symporter family protein,CPF_0087,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),529
WP_003448574.1,B1V4H6,unreviewed,B1V4H6_CLOPF,Sodium/solute symporter family protein,CJD_0120,Clostridium perfringens D str. JGS1721,529
WP_003448577.1,A0A127EEF8,unreviewed,A0A127EEF8_CLOPF,ABC transporter (EC 3.6.3.-) (ABC transporter ATP-binding protein) (Multidrug ABC transporter ATP-binding protein),lolD_2 lolD_1 G6Z03_14995 G6Z15_13030 I9008_002774 I9088_002189 JFP838_00765 NCTC10578_00162 NCTC10719_03538,Clostridium perfringens,256
WP_003448577.1,Q8XP43,unreviewed,Q8XP43_CLOPE,Probable ABC transporter,CPE0122,Clostridium perfringens (strain 13 / Type A),256
WP_003448577.1,A0A0H2YTY3,unreviewed,A0A0H2YTY3_CLOP1,"ABC transporter, ATP-binding protein",CPF_0118,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),256
WP_003448577.1,B1BS77,unreviewed,B1BS77_CLOPF,"ABC transporter, ATP-binding protein",AC3_0230,Clostridium perfringens E str. JGS1987,256
WP_003448587.1,A0A127EEG7,unreviewed,A0A127EEG7_CLOPF,Phage major capsid protein,CYK96_03490 ERS852446_02636 G6Z03_14905 G6Z15_12930 I9080_002749 I9088_002205 JFP838_00675 NCTC10578_00142 NCTC10719_03558 NCTC3182_00933,Clostridium perfringens,90
WP_003448587.1,A0A0H2YVG5,unreviewed,A0A0H2YVG5_CLOP1,Phage major capsid protein,CPF_0097,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),90
WP_003448587.1,B1BXD1,unreviewed,B1BXD1_CLOPF,Phage major capsid protein,AC3_0117,Clostridium perfringens E str. JGS1987,90
WP_003448587.1,B1V4I6,unreviewed,B1V4I6_CLOPF,Phage major capsid protein,CJD_0130,Clostridium perfringens D str. JGS1721,90
WP_003448590.1,A0A174HCZ9,unreviewed,A0A174HCZ9_CLOPF,DUF2922 domain-containing protein (Protein of uncharacterized function (DUF2922)),CYK96_03550 ERS852446_02624 G6Z15_12990 G6Z34_16620 I9008_002782 NCTC10578_00154 NCTC10719_03546 NCTC3182_00921,Clostridium perfringens,74
WP_003448590.1,Q8XP51,unreviewed,Q8XP51_CLOPE,DUF2922 domain-containing protein,CPE0114,Clostridium perfringens (strain 13 / Type A),74
WP_003448590.1,A0A0H2YNA6,unreviewed,A0A0H2YNA6_CLOP1,DUF2922 domain-containing protein,CPF_0110,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),74
WP_003448590.1,B1RBL7,unreviewed,B1RBL7_CLOPF,DUF2922 domain-containing protein,AC1_0134,Clostridium perfringens B str. ATCC 3626,74
WP_003448590.1,B1BS86,unreviewed,B1BS86_CLOPF,DUF2922 domain-containing protein,AC3_0221,Clostridium perfringens E str. JGS1987,74
WP_003448590.1,B1V4J9,unreviewed,B1V4J9_CLOPF,DUF2922 domain-containing protein,CJD_0143,Clostridium perfringens D str. JGS1721,74
WP_003448594.1,A0A174HCN6,unreviewed,A0A174HCN6_CLOPF,Uncharacterized protein,CYK96_03625 ERS852446_02614 G6Z15_13300 G6Z34_14735 I9008_002453 NCTC10578_00166,Clostridium perfringens,108
WP_003448594.1,Q8XP39,unreviewed,Q8XP39_CLOPE,Uncharacterized protein,CPE0126,Clostridium perfringens (strain 13 / Type A),108
WP_003448594.1,A0A0H2YTB7,unreviewed,A0A0H2YTB7_CLOP1,Uncharacterized protein,CPF_0125,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),108
WP_003448594.1,B1R777,unreviewed,B1R777_CLOPF,Uncharacterized protein,AC1_0149,Clostridium perfringens B str. ATCC 3626,108
WP_003448594.1,B1BS71,unreviewed,B1BS71_CLOPF,Uncharacterized protein,AC3_0238,Clostridium perfringens E str. JGS1987,108
WP_003448594.1,B1V1D5,unreviewed,B1V1D5_CLOPF,Uncharacterized protein,CJD_1227,Clostridium perfringens D str. JGS1721,108
WP_003448599.1,A0A174HAA1,unreviewed,A0A174HAA1_CLOPF,Rubrerythrin (EC 1.11.1.1) (Rubrerythrin family protein),rubY_3 rubY_1 CYK96_03665 ERS852446_02606 G6Z03_14080 G6Z34_14775 I9008_002447 NCTC10578_00174 NCTC10719_03527 NCTC3182_00903,Clostridium perfringens,195
WP_003448599.1,A0A0H2YUC7,unreviewed,A0A0H2YUC7_CLOP1,Rubrerythrin,rbr CPF_0133,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),195
WP_003448599.1,B1R785,unreviewed,B1R785_CLOPF,Rubrerythrin,rbr AC1_0158,Clostridium perfringens B str. ATCC 3626,195
WP_003448599.1,B1BS64,unreviewed,B1BS64_CLOPF,Rubrerythrin,rbr AC3_0247,Clostridium perfringens E str. JGS1987,195
WP_003448599.1,B1V1C7,unreviewed,B1V1C7_CLOPF,Rubrerythrin,CJD_0331,Clostridium perfringens D str. JGS1721,195
WP_003448604.1,A0A174HE04,unreviewed,A0A174HE04_CLOPF,SWIB domain-containing protein,ERS852446_02629 G6Z15_12965 G6Z34_16650 I9008_002787 NCTC10578_00149 NCTC10719_03551 NCTC3182_00926,Clostridium perfringens,94
WP_003448604.1,Q8XP56,unreviewed,Q8XP56_CLOPE,SWIB domain-containing protein,CPE0109,Clostridium perfringens (strain 13 / Type A),94
WP_003448604.1,A0A0H2YPP5,unreviewed,A0A0H2YPP5_CLOP1,SWIB domain-containing protein,CPF_0104,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),94
WP_003448604.1,B1RBM3,unreviewed,B1RBM3_CLOPF,SWIB domain-containing protein,AC1_0128,Clostridium perfringens B str. ATCC 3626,94
WP_003448604.1,B1BS91,unreviewed,B1BS91_CLOPF,SWIB domain-containing protein,AC3_0216,Clostridium perfringens E str. JGS1987,94
WP_003448604.1,B1V4J3,unreviewed,B1V4J3_CLOPF,SWIB domain-containing protein,CJD_0137,Clostridium perfringens D str. JGS1721,94
WP_003448621.1,A0A127EJ04,unreviewed,A0A127EJ04_CLOPF,ATP-dependent Clp protease ATP-binding subunit ClpX,clpX CYK96_11510 G6Z03_08225 G6Z15_09915 G6Z34_03030 I9008_000350 JFP838_09180 NCTC10578_01643 NCTC10719_00855 NCTC3182_02667,Clostridium perfringens,435
WP_003448621.1,Q8XKK2,reviewed,CLPX_CLOPE,ATP-dependent Clp protease ATP-binding subunit ClpX,clpX CPE1392,Clostridium perfringens (strain 13 / Type A),435
WP_003448621.1,Q0TQK3,reviewed,CLPX_CLOP1,ATP-dependent Clp protease ATP-binding subunit ClpX,clpX CPF_1646,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),435
WP_003448621.1,B1RC74,unreviewed,B1RC74_CLOPF,ATP-dependent Clp protease ATP-binding subunit ClpX,clpX AC1_1791,Clostridium perfringens B str. ATCC 3626,435
WP_003448621.1,B1BXM0,unreviewed,B1BXM0_CLOPF,ATP-dependent Clp protease ATP-binding subunit ClpX,clpX AC3_1853,Clostridium perfringens E str. JGS1987,435
WP_003448628.1,A0A133N5G9,unreviewed,A0A133N5G9_CLOPF,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp),clpP_1 clpP clpP_2 CYK66_02470 CYK68_05545 CYK96_11515 ERS852446_00967 G6Z03_08220 G6Z15_09910 G6Z34_03035 HMPREF3222_01707 I9008_000351 I9080_000440 I9088_000774 JFP838_09185 NCTC10240_01442 NCTC10578_01644 NCTC10719_00854 NCTC3182_02666 NCTC8081_01195,Clostridium perfringens,194
WP_003448628.1,Q8XKK1,reviewed,CLPP_CLOPE,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp),clpP CPE1393,Clostridium perfringens (strain 13 / Type A),194
WP_003448628.1,Q0TQK2,reviewed,CLPP_CLOP1,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp),clpP CPF_1647,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),194
WP_003448628.1,B1RC73,unreviewed,B1RC73_CLOPF,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp),clpP AC1_1792,Clostridium perfringens B str. ATCC 3626,194
WP_003448628.1,B1BXL9,unreviewed,B1BXL9_CLOPF,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp),clpP AC3_1854,Clostridium perfringens E str. JGS1987,194
WP_003448628.1,B1V7P5,unreviewed,B1V7P5_CLOPF,ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp),clpP CJD_0164,Clostridium perfringens D str. JGS1721,194
WP_003448636.1,A0A174A2M6,unreviewed,A0A174A2M6_CLOPF,Probable GTP-binding protein EngB,engB CYK68_05565 CYK96_11495 ERS852446_00971 G6Z15_09930 G6Z34_03015 I9008_000347 I9088_000778 NCTC10578_01640 NCTC10719_00859 NCTC3182_02670,Clostridium perfringens,197
WP_003448636.1,Q8XKK5,reviewed,ENGB_CLOPE,Probable GTP-binding protein EngB,engB CPE1389,Clostridium perfringens (strain 13 / Type A),197
WP_003448636.1,Q0TQK6,reviewed,ENGB_CLOP1,Probable GTP-binding protein EngB,engB CPF_1643,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),197
WP_003448636.1,B1BXM3,unreviewed,B1BXM3_CLOPF,Probable GTP-binding protein EngB,engB AC3_1850,Clostridium perfringens E str. JGS1987,197
WP_003448671.1,A0A127EHX0,unreviewed,A0A127EHX0_CLOPF,TIGR03905 family TSCPD domain-containing protein (Uncharacterized protein TIGR03905),ERS852446_01315 G6Z03_03700 G6Z15_13245 G6Z34_01100 I9008_000028 I9088_001102 JFP838_07215 NCTC10578_01266 NCTC10719_00958 NCTC3182_03030,Clostridium perfringens,81
WP_003448671.1,Q8XLM8,unreviewed,Q8XLM8_CLOPE,TSCPD domain-containing protein,CPE1013,Clostridium perfringens (strain 13 / Type A),81
WP_003448671.1,A0A0H2YN11,unreviewed,A0A0H2YN11_CLOP1,TSCPD domain-containing protein,CPF_1268,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),81
WP_003448671.1,B1R8N1,unreviewed,B1R8N1_CLOPF,TSCPD domain-containing protein,AC1_1452,Clostridium perfringens B str. ATCC 3626,81
WP_003448671.1,B1V6H3,unreviewed,B1V6H3_CLOPF,TSCPD domain-containing protein,CJD_1439,Clostridium perfringens D str. JGS1721,81
WP_003448672.1,A0A174BL98,unreviewed,A0A174BL98_CLOPF,HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase),hprK CYK96_09410 ERS852446_01322 G6Z15_13290 G6Z34_01065 I9008_000021 I9088_001109 NCTC10240_01141 NCTC10719_00951 NCTC3182_03038 NCTC8081_00866,Clostridium perfringens,307
WP_003448672.1,Q0TRN3,reviewed,HPRK_CLOP1,HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase),hprK CPF_1261,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),307
WP_003448672.1,B1R8M4,unreviewed,B1R8M4_CLOPF,HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase),hprK AC1_1445,Clostridium perfringens B str. ATCC 3626,307
WP_003448672.1,B1BYE9,unreviewed,B1BYE9_CLOPF,HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase),hprK AC3_1381,Clostridium perfringens E str. JGS1987,307
WP_003448672.1,B1V6G6,unreviewed,B1V6G6_CLOPF,HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase),hprK CJD_1430,Clostridium perfringens D str. JGS1721,307
WP_003448677.1,A0A127EHV5,unreviewed,A0A127EHV5_CLOPF,UPF0291 protein CYK66_00455,CYK66_00455 CYK68_07390 CYK96_09405 ERS852446_01323 G6Z03_03435 G6Z15_13295 G6Z34_01060 I9008_000020 I9088_001110 JFP838_07170 NCTC10240_01140 NCTC10578_01258 NCTC10719_00950 NCTC3182_03039,Clostridium perfringens,59
WP_003448677.1,Q8XLN8,reviewed,Y1003_CLOPE,UPF0291 protein CPE1003,CPE1003,Clostridium perfringens (strain 13 / Type A),59
WP_003448677.1,Q0TRN4,reviewed,Y1260_CLOP1,UPF0291 protein CPF_1260,CPF_1260,Clostridium perfringens (strain ATCC 13124 / DSM 756 / JCM 1290 / NCIMB 6125 / NCTC 8237 / Type A),59
WP_003448677.1,B1R8M3,unreviewed,B1R8M3_CLOPF,UPF0291 protein AC1_1444,AC1_1444,Clostridium perfringens B str. ATCC 3626,59
WP_003448677.1,B1BYF0,unreviewed,B1BYF0_CLOPF,UPF0291 protein AC3_1380,AC3_1380,Clostridium perfringens E str. JGS1987,59
