From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
WP_000048054.1,I2NTT2,unreviewed,I2NTT2_STRPA,30S ribosomal protein S21,rpsU HMPREF9971_1225,Streptococcus parasanguinis F0449,58
WP_000048054.1,I0SL57,unreviewed,I0SL57_STRMT,30S ribosomal protein S21,rpsU HMPREF1045_0803,Streptococcus mitis SK616,58
WP_000048054.1,I0T1N9,unreviewed,I0T1N9_STRMT,30S ribosomal protein S21,rpsU HMPREF1048_1490,Streptococcus mitis SK575,58
WP_000048054.1,I0T6R5,unreviewed,I0T6R5_STRMT,30S ribosomal protein S21,rpsU HMPREF1110_1167,Streptococcus mitis SK579,58
WP_000048054.1,I0SQS3,unreviewed,I0SQS3_STROR,30S ribosomal protein S21,rpsU HMPREF1047_1428,Streptococcus oralis SK1074,58
WP_000048054.1,J4X2P9,unreviewed,J4X2P9_9STRE,30S ribosomal protein S21,rpsU HMPREF1149_1745,Streptococcus sp. BS35b,58
WP_000048054.1,A0A428HSG7,unreviewed,A0A428HSG7_9STRE,30S ribosomal protein S21,rpsU D8785_01475 DHT93_01280 NCTC5338_01307,Streptococcus australis,58
WP_000048054.1,U5P2T6,unreviewed,U5P2T6_9STRE,30S ribosomal protein S21,rpsU DXB95_00425 N597_02955,Streptococcus ilei,58
WP_000048054.1,J1SCR3,unreviewed,J1SCR3_9STRE,30S ribosomal protein S21,rpsU SPAR10_1095,Streptococcus infantis SPAR10,58
WP_000048054.1,X8K8T4,unreviewed,X8K8T4_9STRE,30S ribosomal protein S21,rpsU HMPREF1518_1746,Streptococcus sp. SR1,58
WP_000048054.1,J4UDJ1,unreviewed,J4UDJ1_STROR,30S ribosomal protein S21,rpsU HMPREF1125_0463,Streptococcus oralis SK304,58
WP_000048054.1,U2XZ32,unreviewed,U2XZ32_STRAP,30S ribosomal protein S21,rpsU ANG6_0011,Streptococcus anginosus T5,58
WP_000048054.1,K1A758,unreviewed,K1A758_9STRE,30S ribosomal protein S21,rpsU GMD4S_03998,Streptococcus sp. GMD4S,58
WP_000048054.1,K0ZUM8,unreviewed,K0ZUM8_9STRE,30S ribosomal protein S21,rpsU GMD6S_01072,Streptococcus sp. GMD6S,58
WP_000048054.1,S3BG94,unreviewed,S3BG94_9STRE,30S ribosomal protein S21,rpsU HMPREF1481_00723,Streptococcus sp. HPH0090,58
WP_000048054.1,A0A075SHZ5,unreviewed,A0A075SHZ5_STRSU,30S ribosomal protein S21,rpsU ID09_07625,Streptococcus suis 6407,58
WP_000048054.1,A0A4Z1DTR2,unreviewed,A0A4Z1DTR2_9STRE,30S ribosomal protein S21,rpsU E5S68_01340,Streptococcus rubneri,58
WP_000048054.1,R0LF75,unreviewed,R0LF75_STRMT,30S ribosomal protein S21,rpsU D064_09164,Streptococcus mitis 11/5,58
WP_000048054.1,R0M9H4,unreviewed,R0M9H4_STRMT,30S ribosomal protein S21,rpsU D065_08262,Streptococcus mitis 13/39,58
WP_000048054.1,A0A0F2CN74,unreviewed,A0A0F2CN74_STRGN,30S ribosomal protein S21,rpsU A6J85_08155 D8821_06360 DW726_05585 NCTC3165_01245 NCTC7869_01032 NCTC7870_01360 RN86_07565 SGODD07_00401 SGSS39_01803 TZ86_00641 UA00_01122,Streptococcus gordonii,58
WP_000048054.1,A0A125YGK4,unreviewed,A0A125YGK4_STROR,30S ribosomal protein S21,rpsU BBP19_02500 D8800_09240 D8801_06765 D8802_01715 D8803_03730 D8804_02490 D8835_02530 D8844_04805 D8846_07340 D8850_04510 D8857_03685 D8858_03670 D8860_09815 D8862_02660 D8863_03920 D8894_03165 DF216_03830 DF217_04485 I6G42_08420 I6G43_06860 I6H78_08760 I6I32_08770 JDY60_02040 NCTC10232_01289 SK143_0330 SORDD05_00690 SORDD15_00248 SORDD16_00612 SORDD17_01876 SORDD20_01648 SORDD24_00257 SORDD25_00461 SORDD30_00320,Streptococcus oralis,58
WP_000048054.1,A0A0B7GK06,unreviewed,A0A0B7GK06_STRSA,30S ribosomal protein S21,rpsU D8870_10185 D8875_08655 D8879_02045 D8882_00045 D8883_01700 D8885_08260 D8886_06565 D8887_11215 D8889_08875 EII39_06310 FDP16_07865 FFV08_07965 FKX92_11625 FOC72_06240 HGP05_07965 NCTC11085_00819 NCTC11086_01573 SSV_0710,Streptococcus sanguinis,58
WP_000048054.1,A0A0K2E6E6,unreviewed,A0A0K2E6E6_STRSU,30S ribosomal protein S21,rpsU A7J08_06475 APQ97_06660 BKM67_04260 CVO91_05740 CWI26_04875 DAT299_12670 DAT300_14180 DF184_03950 DP112_03905 E8L09_10475 E8M06_04170 EI219_05510 EI220_11455 EI993_00115 EI998_07715 EI999_10165 EJA00_06340 ERS132356_02127 ERS132370_01511 ERS132372_01183 ERS132374_00923 ERS132385_01432 ERS132389_00438 ERS132392_00819 ERS132393_00320 ERS132394_00734 ERS132398_00662 ERS132399_01218 ERS132400_01722 ERS132406_02064 ERS132410_01563 ERS132411_01431 ERS132416_01484 ERS132417_01042 ERS132421_01103 ERS132426_00863 ERS132427_01179 ERS132431_02203 ERS132440_01202 ERS132441_01798 ERS132442_01758 ERS132444_00270 ERS132452_00332 ERS132453_01674 ERS132457_01074 ERS132461_02152 ERS132462_01530 ERS132522_00848 ERS132531_00976 ERS132536_00809 ERS132539_02017 ERS132551_00470 ERS156295_01512 FAJ34_03665 FAJ35_06395 FAJ36_07615 FAJ39_00730 FAJ39_03860 FAJ40_06780 FH688_03375 FH691_06255 FH692_03050 FH693_03790 GLP18_06525 HU146_06430 I5V48_07455 NCTC10237_01355 NCTC10446_00161 XK26_02490,Streptococcus suis,58
WP_000048054.1,A0A0T8EFZ8,unreviewed,A0A0T8EFZ8_STREE,30S ribosomal protein S21,rpsU ERS020334_02062 ERS020456_00034 ERS021524_00420 ERS022181_01003 ERS367364_01098,Streptococcus pneumoniae,58
WP_000048054.1,T0VFE5,unreviewed,T0VFE5_9STRE,30S ribosomal protein S21,rpsU HSISM1_895,Streptococcus sp. HSISM1,58
WP_000048054.1,A0A0F3H7B3,unreviewed,A0A0F3H7B3_STRPA,30S ribosomal protein S21,rpsU D8866_01070 DW820_05700 GMC73_01215 GMC75_04630 GMC80_07860 GMC92_00670 GMC94_03150 GMC95_01180 TZ97_00519,Streptococcus parasanguinis,58
WP_000048054.1,A0A1Q8EDT4,unreviewed,A0A1Q8EDT4_STRAI,30S ribosomal protein S21,rpsU BU200_04670 E4U01_00830 NCTC12957_01437,Streptococcus acidominimus,58
WP_000048054.1,A0A0P0N8I5,unreviewed,A0A0P0N8I5_STRAP,30S ribosomal protein S21,rpsU C6A25_01255 C6A27_09660 C6A33_03435 D1J72_02710 DWX18_00285 DXA16_00920 DXB55_02580 F6I09_04410 NCTC10707_00950 NCTC10713_00597 NCTC11062_00901 SanJ4211_0900,Streptococcus anginosus,58
WP_000048054.1,S9RBB9,unreviewed,S9RBB9_STROR,30S ribosomal protein S21,rpsU L698_00475,Streptococcus oralis subsp. tigurinus 2426,58
WP_000048054.1,A0A428EN08,unreviewed,A0A428EN08_STRIT,30S ribosomal protein S21,rpsU D8829_03265 D8831_08935,Streptococcus intermedius,58
WP_000048054.1,A0A1Q8EA05,unreviewed,A0A1Q8EA05_9STRE,30S ribosomal protein S21,rpsU BU202_03145 E4T82_11580,Streptococcus cuniculi,58
WP_000048054.1,A0A387B2H5,unreviewed,A0A387B2H5_9STRE,30S ribosomal protein S21,rpsU D7D53_05475,Streptococcus gwangjuense,58
WP_000048054.1,A0A1X1IQ08,unreviewed,A0A1X1IQ08_STROR,30S ribosomal protein S21,rpsU B7705_07955 B7708_07900 B7709_09190 CK799_04535 CYK16_06710 CYK17_02475 D8805_02300,Streptococcus oralis subsp. dentisani,58
WP_000048054.1,A0A4Q8L1T0,unreviewed,A0A4Q8L1T0_9STRE,30S ribosomal protein S21,rpsU EXW74_05400,Streptococcus parasuis,58
WP_000048054.1,A0A1V2SPF6,unreviewed,A0A1V2SPF6_9STRE,30S ribosomal protein S21,rpsU BVE84_04740,Streptococcus azizii,58
WP_000048054.1,A0A0E4H4Q3,unreviewed,A0A0E4H4Q3_9STRE,30S ribosomal protein S21,rpsU BN1356_01852,Streptococcus varani,58
WP_000048054.1,A0A1S1GZ65,unreviewed,A0A1S1GZ65_9STRE,30S ribosomal protein S21,rpsU HMPREF3237_07640,Streptococcus sp. HMSC34B10,58
WP_000048054.1,A0A2J9X4F5,unreviewed,A0A2J9X4F5_9STRE,30S ribosomal protein S21,rpsU AL506_000630,Streptococcus sp. FDAARGOS_146,58
WP_000048054.1,A0A1F0BP35,unreviewed,A0A1F0BP35_9STRE,30S ribosomal protein S21,rpsU HMPREF2613_01305,Streptococcus sp. HMSC070B10,58
WP_000048054.1,A0A1F0BG23,unreviewed,A0A1F0BG23_9STRE,30S ribosomal protein S21,rpsU HMPREF2619_01155,Streptococcus sp. HMSC074B11,58
WP_000048054.1,A0A1S1CT44,unreviewed,A0A1S1CT44_9STRE,30S ribosomal protein S21,rpsU HMPREF2628_05170,Streptococcus sp. HMSC063B03,58
WP_000048054.1,A0A1S1F9X2,unreviewed,A0A1S1F9X2_9STRE,30S ribosomal protein S21,rpsU HMPREF2634_06350,Streptococcus sp. HMSC034B03,58
WP_000048054.1,A0A1S1DES3,unreviewed,A0A1S1DES3_9STRE,30S ribosomal protein S21,rpsU HMPREF2655_07205,Streptococcus sp. HMSC066F01,58
WP_000048054.1,A0A1F0AVE0,unreviewed,A0A1F0AVE0_9STRE,30S ribosomal protein S21,rpsU HMPREF2686_09600,Streptococcus sp. HMSC057G03,58
WP_000048054.1,A0A1F0BB83,unreviewed,A0A1F0BB83_9STRE,30S ribosomal protein S21,rpsU HMPREF2701_02465,Streptococcus sp. HMSC077D04,58
WP_000048054.1,A0A1S1EDN2,unreviewed,A0A1S1EDN2_9STRE,30S ribosomal protein S21,rpsU HMPREF2704_01175,Streptococcus sp. HMSC076C09,58
WP_000048054.1,A0A1F0A5D4,unreviewed,A0A1F0A5D4_9STRE,30S ribosomal protein S21,rpsU HMPREF2728_05010,Streptococcus sp. HMSC061D10,58
WP_000048054.1,A0A1E9H9C3,unreviewed,A0A1E9H9C3_9STRE,30S ribosomal protein S21,rpsU HMPREF2759_04030,Streptococcus sp. HMSC061D01,58
WP_000048054.1,A0A1E9GLX7,unreviewed,A0A1E9GLX7_9STRE,30S ribosomal protein S21,rpsU HMPREF2764_02675,Streptococcus sp. HMSC073F11,58
WP_000048054.1,A0A1E9G066,unreviewed,A0A1E9G066_9STRE,30S ribosomal protein S21,rpsU HMPREF2766_03125,Streptococcus sp. HMSC076C08,58
WP_000048054.1,A0A1E9DZD0,unreviewed,A0A1E9DZD0_9STRE,30S ribosomal protein S21,rpsU HMPREF2780_09000,Streptococcus sp. HMSC062B01,58
WP_000048054.1,A0A1E9B5V1,unreviewed,A0A1E9B5V1_9STRE,30S ribosomal protein S21,rpsU HMPREF2795_04115,Streptococcus sp. HMSC056C01,58
WP_000048054.1,A0A1E8ZVP8,unreviewed,A0A1E8ZVP8_9STRE,30S ribosomal protein S21,rpsU HMPREF2805_06025,Streptococcus sp. HMSC034E03,58
WP_000048054.1,A0A1E8UVU3,unreviewed,A0A1E8UVU3_9STRE,30S ribosomal protein S21,rpsU HMPREF2832_04835,Streptococcus sp. HMSC073D05,58
WP_000048054.1,A0A1E8TV13,unreviewed,A0A1E8TV13_9STRE,30S ribosomal protein S21,rpsU HMPREF2837_04605,Streptococcus sp. HMSC071D03,58
WP_000048054.1,A0A1F1DM59,unreviewed,A0A1F1DM59_9STRE,30S ribosomal protein S21,rpsU HMPREF2893_01240,Streptococcus sp. HMSC072C09,58
WP_000048054.1,A0A1F1C4V5,unreviewed,A0A1F1C4V5_9STRE,30S ribosomal protein S21,rpsU HMPREF2904_03865,Streptococcus sp. HMSC072G04,58
WP_000048054.1,A0A1F1A2V3,unreviewed,A0A1F1A2V3_9STRE,30S ribosomal protein S21,rpsU HMPREF2917_05390,Streptococcus sp. HMSC061E03,58
WP_000048054.1,A0A1F0YCF1,unreviewed,A0A1F0YCF1_9STRE,30S ribosomal protein S21,rpsU HMPREF2926_04005,Streptococcus sp. HMSC078D09,58
WP_000048054.1,A0A1F0T8G3,unreviewed,A0A1F0T8G3_9STRE,30S ribosomal protein S21,rpsU HMPREF2957_05725,Streptococcus sp. HMSC062D07,58
WP_000048054.1,A0A1F0RE49,unreviewed,A0A1F0RE49_9STRE,30S ribosomal protein S21,rpsU HMPREF2970_04140,Streptococcus sp. HMSC056D07,58
WP_000048054.1,A0A1F0NH46,unreviewed,A0A1F0NH46_9STRE,30S ribosomal protein S21,rpsU HMPREF2984_03520,Streptococcus sp. HMSC066E07,58
WP_000048054.1,A0A1F0NCU1,unreviewed,A0A1F0NCU1_9STRE,30S ribosomal protein S21,rpsU HMPREF2987_03710,Streptococcus sp. HMSC067H01,58
WP_000048054.1,A0A1F0KB66,unreviewed,A0A1F0KB66_9STRE,30S ribosomal protein S21,rpsU HMPREF3002_08605,Streptococcus sp. HMSC065E03,58
WP_000048054.1,A0A127TRU3,unreviewed,A0A127TRU3_9STRE,30S ribosomal protein S21,rpsU D8783_05065,Streptococcus sp. A12,58
WP_000048054.1,A0A139MTU3,unreviewed,A0A139MTU3_9STRE,30S ribosomal protein S21,rpsU STRDD04_00306,Streptococcus sp. DD04,58
WP_000048054.1,A0A139NC61,unreviewed,A0A139NC61_9STRE,30S ribosomal protein S21,rpsU STRDD10_01402,Streptococcus sp. DD10,58
WP_000048054.1,A0A139NRA8,unreviewed,A0A139NRA8_9STRE,30S ribosomal protein S21,rpsU STRDD13_00582,Streptococcus sp. DD13,58
WP_000048054.1,A0A1H0R2T2,unreviewed,A0A1H0R2T2_9STRE,30S ribosomal protein S21,rpsU SAMN05216494_0892,Streptococcus sp. NLAE-zl-C503,58
WP_000048054.1,A0A178K596,unreviewed,A0A178K596_9STRE,30S ribosomal protein S21,rpsU A3Q39_03235,Streptococcus sp. CCUG 49591,58
WP_000048054.1,A0A0F2D4G2,unreviewed,A0A0F2D4G2_STROR,30S ribosomal protein S21,rpsU B7710_07965 B7712_08125 B7714_04340 B7715_08635 B7716_05565 B7717_09540 B7718_09705 B7720_09460 B7721_08580 B7722_01040 HRE59_08375 HRJ32_02715 HRJ33_08700 TZ87_00244 TZ92_00926,Streptococcus oralis subsp. oralis,58
WP_000048054.1,A0A1E1G9Z9,unreviewed,A0A1E1G9Z9_9STRE,30S ribosomal protein S21,rpsU SNAG_0676,Streptococcus sp. NPS 308,58
WP_000048054.1,A0A6I6W7C1,unreviewed,A0A6I6W7C1_9STRE,30S ribosomal protein S21,rpsU BZG42_03870,Streptococcus sp. DAT741,58
WP_000048054.1,A0A2J9ETE5,unreviewed,A0A2J9ETE5_9STRE,30S ribosomal protein S21,rpsU A6J84_001840,Streptococcus sp. FDAARGOS_256,58
WP_000048054.1,A0A231VZI1,unreviewed,A0A231VZI1_9STRE,30S ribosomal protein S21,rpsU CBI42_05185,Streptococcus sp. KR,58
WP_000048054.1,A0A2N6PLR7,unreviewed,A0A2N6PLR7_9STRE,30S ribosomal protein S21,rpsU CJ239_11180,Streptococcus sp. UMB0029,58
WP_000048054.1,A0A426FV95,unreviewed,A0A426FV95_9STRE,30S ribosomal protein S21,rpsU DB729_007970,Streptococcus halitosis,58
WP_000048054.1,A0A371QFP9,unreviewed,A0A371QFP9_9STRE,30S ribosomal protein S21,rpsU DXN33_01810,Streptococcus sp. NM,58
WP_000048054.1,A0A3A5SJI1,unreviewed,A0A3A5SJI1_9STRE,30S ribosomal protein S21,rpsU DW738_01265,Streptococcus sp. AM28-20,58
WP_000048054.1,A0A3A5Q5U4,unreviewed,A0A3A5Q5U4_9STRE,30S ribosomal protein S21,rpsU DW930_03380,Streptococcus sp. AM43-2AT,58
WP_000048054.1,A0A3P1VE49,unreviewed,A0A3P1VE49_9STRE,30S ribosomal protein S21,rpsU EII38_01835,Streptococcus minor,58
WP_000048054.1,A0A4Q5BXG5,unreviewed,A0A4Q5BXG5_9STRE,30S ribosomal protein S21,rpsU EAI95_03475,Streptococcus sp. bf_0095,58
WP_000048054.1,A0A3S9MR76,unreviewed,A0A3S9MR76_9STRE,30S ribosomal protein S21,rpsU EHW89_04210,Streptococcus periodonticum,58
WP_000048054.1,A0A3P1VH07,unreviewed,A0A3P1VH07_9STRE,30S ribosomal protein S21,rpsU EII37_08665,Streptococcus sp. OH4692_COT-348,58
WP_000048054.1,A0A4Y9JQ43,unreviewed,A0A4Y9JQ43_9STRE,30S ribosomal protein S21,rpsU E4T79_00800,Streptococcus sp. LYSM12,58
WP_000048054.1,A0A4R9DSH7,unreviewed,A0A4R9DSH7_9STRE,30S ribosomal protein S21,rpsU E4T83_08605,Streptococcus sp. AN2,58
WP_000048054.1,A0A4Y9FHE0,unreviewed,A0A4Y9FHE0_9STRE,30S ribosomal protein S21,rpsU E4T71_03405,Streptococcus sp. WM07,58
WP_000048054.1,A0A5B7Y6S3,unreviewed,A0A5B7Y6S3_9STRE,30S ribosomal protein S21,rpsU FD735_06625,Streptococcus sp. 1643,58
WP_000048054.1,A0A1S9Z819,unreviewed,A0A1S9Z819_9STRE,30S ribosomal protein S21,rpsU C5O68_11890 C5O69_06040 C5O71_11425 D6867_02845 ERS019180_00102 ERS020247_00892 ERS021757_02303,Streptococcus pseudopneumoniae,58
WP_000048054.1,A0A7X2VJ07,unreviewed,A0A7X2VJ07_9STRE,30S ribosomal protein S21,rpsU GMC24_03425,Streptococcus sp. BIOML-A1,58
WP_000048054.1,A0A501PB47,unreviewed,A0A501PB47_9STRE,30S ribosomal protein S21,rpsU FJN11_05765 FJN11_07965,Streptococcus symci,58
WP_000048054.1,A0A501W0P6,unreviewed,A0A501W0P6_9STRE,30S ribosomal protein S21,rpsU FJR73_07240,Streptococcus sp. D2,58
WP_000048054.1,A0A501VIZ7,unreviewed,A0A501VIZ7_9STRE,30S ribosomal protein S21,rpsU FJR71_01180,Streptococcus xiaochunlingii,58
WP_000048054.1,A0A6H3S388,unreviewed,A0A6H3S388_9STRE,30S ribosomal protein S21,rpsU UKS_05890,Streptococcus sp. 116-D4,58
WP_000048054.1,A0A7L8W5B9,unreviewed,A0A7L8W5B9_9STRE,30S ribosomal protein S21,rpsU FPL13_03905,Streptococcus sp. KS 6,58
WP_000048054.1,A0A5J6LMG3,unreviewed,A0A5J6LMG3_9STRE,30S ribosomal protein S21,rpsU LPB220_04405,Streptococcus sp. LPB0220,58
WP_000048054.1,A0A6I4REY6,unreviewed,A0A6I4REY6_9STRE,30S ribosomal protein S21,rpsU GGH11_03535,Streptococcus sp. zg-70,58
WP_000048054.1,A0A6I3IUP4,unreviewed,A0A6I3IUP4_9STRE,30S ribosomal protein S21,rpsU GGH90_03500,Streptococcus sp. zg-36,58
WP_000048054.1,A0A6I3ILG0,unreviewed,A0A6I3ILG0_9STRE,30S ribosomal protein S21,rpsU GGG87_03495,Streptococcus sp. zg-86,58
WP_000048054.1,A0A3B0BIW4,unreviewed,A0A3B0BIW4_9STRE,30S ribosomal protein S21,rpsU D7D54_01295,Streptococcus chosunense,58
WP_000048054.1,A0A7X9MDN1,unreviewed,A0A7X9MDN1_9STRE,30S ribosomal protein S21,rpsU HF881_02525,Streptococcus sp. WB01_FAA12,58
WP_000048054.1,A0A846LJJ9,unreviewed,A0A846LJJ9_9HYPH,30S ribosomal protein S21,rpsU HBF19_26850,Agrobacterium sp. NCIB 9042,58
WP_000048054.1,A0A7G9AWA4,unreviewed,A0A7G9AWA4_9STRE,30S ribosomal protein S21,rpsU H8787_05745,Streptococcus sp. NSJ-72,58
WP_000048054.1,A0A081QXL5,unreviewed,A0A081QXL5_STRMT,30S ribosomal protein S21,rpsU AXK38_03350 B0179_05190 B0686_04155 B7692_01745 B7693_07025 B7694_09255 B7695_01430 B7696_04915 B7697_03090 B7698_05345 B7699_05350 B7700_09520 B7701_02860 B7702_07225 B7703_05845 CYK18_07600 CYK19_04535 D8786_03560 D8787_08435 D8788_03070 D8789_06645 D8836_02375 D8837_01160 D8838_00775 D8839_00765 D8842_05990 D8843_04895 D8845_06165 D8847_06470 D8849_05525 D8851_01550 D8853_01040 D8854_02675 D8855_07805 D8856_00855 D8865_10255 FBF73_08160 FOB92_03005 GEZ69_04805 GEZ71_04405 GEZ74_06075 GEZ78_02820 GEZ84_09555 GEZ86_01125 GEZ89_02970 GEZ98_00310 HMPREF3228_00045 M594_03420 NCTC11189_00955 RN80_08170 SK1126_0766 SK578_0899 SK608_0776 SK629_0766 SK642_0637 SMI10712_00610 SMIDD22_00449 SMIDD26_00849 SMIDD28_01183 SMIM3I_00808 SMIM3IV_00731 SMNM65_07440 TZ90_00455 TZ91_00390 TZ93_00958,Streptococcus mitis,58
WP_000048054.1,A0A380L2R5,unreviewed,A0A380L2R5_9STRE,30S ribosomal protein S21,rpsU NCTC10708_00850 NCTC11063_00892 NCTC11169_00848,Streptococcus milleri,58
WP_000048054.1,D3H7X0,unreviewed,D3H7X0_STRM6,30S ribosomal protein S21,rpsU smi_0715,Streptococcus mitis (strain B6),58
WP_000048054.1,A3CM46,reviewed,RS21_STRSV,30S ribosomal protein S21,rpsU SSA_0820,Streptococcus sanguinis (strain SK36),58
WP_000048054.1,D5AIR3,unreviewed,D5AIR3_STRGZ,30S ribosomal protein S21,rpsU SSGZ1_1272,Streptococcus suis (strain GZ1),58
WP_000048054.1,A0A0F2CWU6,unreviewed,A0A0F2CWU6_STRCR,30S ribosomal protein S21,rpsU D8790_05430 D8791_05400 D8792_03145 D8794_06695 D8797_05050 D8798_02080 FXF62_01490 SCRDD08_01309 SOL01_01660 TW70_00297,Streptococcus cristatus,58
WP_000048054.1,A8AXP8,reviewed,RS21_STRGC,30S ribosomal protein S21,rpsU SGO_1276,Streptococcus gordonii (strain Challis / ATCC 35105 / BCRC 15272 / CH1 / DL1 / V288),58
WP_000048054.1,D0RVA7,unreviewed,D0RVA7_9STRE,30S ribosomal protein S21,rpsU HMPREF0847_01228,Streptococcus sp. 2_1_36FAA,58
WP_000048054.1,E9FHQ7,unreviewed,E9FHQ7_9STRE,30S ribosomal protein S21,rpsU HMPREF0849_01232,Streptococcus sp. C300,58
WP_000048054.1,E9FMT5,unreviewed,E9FMT5_9STRE,30S ribosomal protein S21,rpsU HMPREF0851_01108,Streptococcus sp. M334,58
WP_000048054.1,A0A0H3MWR7,unreviewed,A0A0H3MWR7_STRS4,30S ribosomal protein S21,rpsU SSUBM407_1335,Streptococcus suis (strain BM407),58
WP_000048054.1,E1LLM6,unreviewed,E1LLM6_STRMT,30S ribosomal protein S21,rpsU SMSK564_0847,Streptococcus mitis SK564,58
WP_000048054.1,E1LTE1,unreviewed,E1LTE1_STRMT,30S ribosomal protein S21,rpsU SMSK597_1231,Streptococcus mitis SK597,58
WP_000048054.1,D4FTT4,unreviewed,D4FTT4_STROR,30S ribosomal protein S21,rpsU HMPREF8579_1565,Streptococcus oralis ATCC 35037,58
WP_000048054.1,A0A139RFC9,unreviewed,A0A139RFC9_9STRE,30S ribosomal protein S21,rpsU SINDD18_00881 TZ94_01462 TZ96_01273,Streptococcus infantis,58
WP_000048054.1,E6J3C8,unreviewed,E6J3C8_STRAP,30S ribosomal protein S21,rpsU HMPREF0813_01775,Streptococcus anginosus F0211,58
WP_000048054.1,A0A7H8Z8N2,unreviewed,A0A7H8Z8N2_9STRE,30S ribosomal protein S21,rpsU HW271_05525,Streptococcus sp. oral taxon 061,58
WP_000048054.1,A0A1B1IHB1,unreviewed,A0A1B1IHB1_9STRE,30S ribosomal protein S21,rpsU AXF18_09645,Streptococcus sp. oral taxon 064,58
WP_000048054.1,A0A0X8JXP4,unreviewed,A0A0X8JXP4_9STRE,30S ribosomal protein S21,rpsU AXE83_04090,Streptococcus sp. oral taxon 431,58
WP_000048054.1,A0A7X3KCF6,unreviewed,A0A7X3KCF6_9STRE,30S ribosomal protein S21,rpsU E5983_08510 HZY93_00275 HZY94_01770,Streptococcus danieliae,58
WP_000048054.1,A0A0C1KI20,unreviewed,A0A0C1KI20_STRCV,30S ribosomal protein S21,rpsU DYJ42_04125 I6J38_02140 NCTC11325_00852 RN79_03065 SCODD09_00522 SCSS39_00523,Streptococcus constellatus,58
WP_000048054.1,F9P0J8,unreviewed,F9P0J8_STRMT,30S ribosomal protein S21,rpsU HMPREF9178_0558,Streptococcus mitis bv. 2 str. F0392,58
WP_000048054.1,A0A380M3B8,unreviewed,A0A380M3B8_9STRE,30S ribosomal protein S21,rpsU NCTC1080_00944 NCTC3166_00774,Streptococcus viridans,58
WP_000048054.1,G6A3R7,unreviewed,G6A3R7_STRIT,30S ribosomal protein S21,rpsU HMPREF9682_00564,Streptococcus intermedius F0395,58
WP_000048054.1,G6C949,unreviewed,G6C949_9STRE,30S ribosomal protein S21,rpsU HMPREF9184_00828,Streptococcus sp. oral taxon 058 str. F0407,58
WP_000048054.1,T1ZDW8,unreviewed,T1ZDW8_STRIT,30S ribosomal protein S21,rpsU SIR_0760,Streptococcus intermedius B196,58
WP_000048054.1,E0PS07,unreviewed,E0PS07_STRMT,30S ribosomal protein S21,rpsU HMPREF8571_1324,Streptococcus mitis ATCC 6249,58
